NEIGHBORHOOD,BOROUGH,2015,2016,2017,BUILDING_CLASS_CATEGORY,Avg,Diff,Variance,Variance_prediction,Variance_Test
East Elmhurst,QUEENS,580453.3333333334,663448.0,754417.0982882042,Coop_Elevator,621950.6666666667,132466.43162153743,0.17558779078855433,0.1250959633108648,0.12058196784592486
Elmhurst,QUEENS,795696.3333333334,893250.3333333334,971312.3270869297,Coop_Elevator,844473.3333333334,126838.99375359633,0.13058517864588431,0.10921238577763381,0.08036755179223623
Far Rockaway,QUEENS,454436.6666666667,467009.3333333333,489097.29233473545,Coop_Elevator,460723.0,28374.29233473545,0.05801359520779405,0.026921660380806012,0.045160665061063685
Floral Park,QUEENS,615334.0,716383.0,812317.5899705015,Coop_Elevator,665858.5,146459.0899705015,0.180297819201256,0.1410544359651192,0.11809985546907247
Flushing,QUEENS,846638.8333333334,967802.0,1067711.4602484868,Coop_Elevator,907220.4166666667,160491.0435818201,0.15031312255885054,0.12519416850416368,0.09357346433767327
Flushing Meadows Corona Park,QUEENS,null,null,700000.0,Coop_Elevator,null,null,0.0,0.0,0.0
Forest Hills,QUEENS,1097642.3333333333,1071755.0,906518.5261521064,Coop_Elevator,1084698.6666666665,-178180.14051456016,-0.19655432886835783,-0.02415415214609053,-0.18227589296963614
Fresh Meadows,QUEENS,768290.5,954244.0,988514.5634920634,Coop_Elevator,861267.25,127247.31349206343,0.12872578532636367,0.194869970363974,0.034668749209923584
Glen Oaks,QUEENS,726358.0,792930.6666666666,667768.5185185185,Coop_Elevator,759644.3333333333,-91875.81481481472,-0.13758632260569323,0.08395773989487096,-0.18743343640372154
Glendale,QUEENS,664559.0,707577.3333333334,786110.4247234246,Coop_Elevator,686068.1666666667,100042.25805675786,0.12726234751556117,0.060796652615591654,0.09990083952610264
Hollis,QUEENS,496534.3333333333,561486.0,534450.7175801772,Coop_Elevator,529010.1666666666,5440.550913510611,0.010179705508009597,0.11567815879054275,-0.05058517376911741
Hollis Hills,QUEENS,748564.0,892741.5,904287.0967741936,Coop_Elevator,820652.75,83634.34677419357,0.09248649800769812,0.16149971744340327,0.012767623042924591
Holliswood,QUEENS,753522.5,760235.0,967181.6666666667,Coop_Elevator,756878.75,210302.91666666674,0.21743889893143142,0.008829506665702053,0.21396876491662206
Howard Beach,QUEENS,553534.0,649866.3333333334,665168.8541199813,Coop_Elevator,601700.1666666667,63468.687453314546,0.09541740726463155,0.14823407275034511,0.023005467997886282
Jackson Heights,QUEENS,720685.6666666666,812693.3333333334,901289.756389042,Coop_Elevator,766689.5,134600.256389042,0.14934182424119527,0.11321326617666369,0.09829960057536255
Jamaica,QUEENS,475165.22222222225,529614.6666666666,534922.3622226156,Coop_Elevator,502389.94444444444,32532.41777817119,0.06081708314267923,0.10280954790610856,0.009922366180197432
Jamaica Bay,QUEENS,396586.0,420862.5,364432.9642857143,Coop_Elevator,408724.25,-44291.28571428568,-0.12153479529793976,0.0576827348599602,-0.15484201827045782
Jamaica Estates,QUEENS,896305.0,1021770.6666666666,1157078.4273504273,Coop_Elevator,959037.8333333333,198040.594017094,0.17115572232262902,0.12279239437943018,0.11693914386909744
Jamaica Hills,QUEENS,649969.3333333334,719144.3333333334,845215.8650793651,Coop_Elevator,684556.8333333334,160659.03174603172,0.19008047338409337,0.09619070441584976,0.14915897459425198
Kew Gardens,QUEENS,779183.0,808819.0,943281.6704301075,Coop_Elevator,794001.0,149280.6704301075,0.15825672766655172,0.03664107791730906,0.14254774013449945
LaGuardia Airport,QUEENS,620000.0,586375.0,null,Coop_Elevator,603187.5,null,0.0,-0.057343849925389045,0.0
Laurelton,QUEENS,470416.0,502717.0,466136.49487704923,Coop_Elevator,486566.5,-20430.005122950766,-0.04382837505211751,0.0642528500130292,-0.07847595184024252
Little Neck,QUEENS,937754.6666666666,1008038.3333333334,1069095.5275512727,Coop_Elevator,972896.5,96199.02755127265,0.08998169487399624,0.06972320827746306,0.05711107440304117
Long Island City,QUEENS,1159592.0,1393354.0,1632211.8151515152,Coop_Elevator,1276473.0,355738.8151515152,0.2179489278592758,0.16776928189103416,0.1463399620896277
Maspeth,QUEENS,654755.3333333334,750021.0,849541.9663299663,Coop_Elevator,702388.1666666667,147153.79966329958,0.1732154566760323,0.12701733240358154,0.1171466157933296
Middle Village,QUEENS,682871.0,759108.3333333334,911849.0119292535,Coop_Elevator,720989.6666666667,190859.34526258672,0.20931025067272288,0.10043010988769724,0.16750654614710556
Neponsit,QUEENS,937818.0,893500.0,1142042.2222222222,Coop_Elevator,915659.0,226383.22222222225,0.19822666606994488,-0.04960044767767208,0.21762962645864428
Ozone Park,QUEENS,526040.3333333334,536126.3333333334,616050.8439079201,Coop_Elevator,531083.3333333334,84967.51057458669,0.13792288642215808,0.018812730084140614,0.12973687377422513
Queens Village,QUEENS,511800.6666666667,572501.6666666666,622689.842342817,Coop_Elevator,542151.1666666666,80538.67567615036,0.12933995417868152,0.10602763892972646,0.0805989952996851
Rego Park,QUEENS,889000.0,987140.3333333334,1025691.957977208,Coop_Elevator,938070.1666666667,87621.79131054122,0.08542700430579789,0.09941882629994185,0.037585967545171343
Richmond Hill,QUEENS,512893.0,546718.6666666666,607043.5994047619,Coop_Elevator,529805.8333333333,77237.76607142866,0.12723594507406774,0.06187033428527523,0.09937495889462808
Ridgewood,QUEENS,698795.3333333334,844332.0,886820.2449932894,Coop_Elevator,771563.6666666667,115256.5783266226,0.12996611091968785,0.17236900492539264,0.04791077474061371
Rockaway Park,QUEENS,454503.0,534543.0,531018.75,Coop_Elevator,494523.0,36495.75,0.06872779915963419,0.149735381437976,-0.0066367713004484305
Rosedale,QUEENS,485321.0,479412.6666666667,530237.2872962608,Coop_Elevator,482366.8333333334,47870.45396292745,0.09028119128894961,-0.012324107692885281,0.09585259627581938
South Ozone Park,QUEENS,489252.6666666667,521137.0,532675.6201599807,Coop_Elevator,505194.8333333334,27480.786826647352,0.05159009683678396,0.061182248301949994,0.021661626181643683
Springfield Gardens,QUEENS,415902.5,507524.3333333333,562995.2718097102,Coop_Elevator,461713.4166666666,101281.85514304356,0.17989823398956778,0.18052697637486015,0.09852824926587625
St. Albans,QUEENS,435504.3333333333,467330.6666666667,492190.18995994556,Coop_Elevator,451417.5,40772.689959945565,0.0828392982868343,0.06810238574827825,0.0505079617602739
Sunnyside,QUEENS,870890.3333333334,943757.6666666666,1075807.1010101011,Coop_Elevator,907324.0,168483.10101010115,0.15661088391395475,0.0772097922030125,0.12274452754536583
Whitestone,QUEENS,919105.6666666666,1026562.6666666666,1090330.4931636727,Coop_Elevator,972834.1666666666,117496.32649700611,0.10776212096580187,0.10467651268570063,0.05848486022983651
Woodhaven,QUEENS,514089.6666666667,574799.6666666666,641781.1254090696,Coop_Elevator,544444.6666666666,97336.45874240296,0.15166612866709187,0.10561940710937541,0.10436807205838151
Woodside,QUEENS,761024.0,917701.6666666666,891721.2560076662,Coop_Elevator,839362.8333333333,52358.42267433298,0.058716131662877896,0.1707283231115413,-0.029135125448637996
Arden Heights,STATEN ISLAND,417386.0,450819.5,507337.4996859296,Coop_Elevator,434102.75,73234.74968592962,0.14435114638926955,0.07416161013443295,0.11140118702228287
Arrochar,STATEN ISLAND,499979.0,613366.6666666666,575069.3333333333,Coop_Elevator,556672.8333333333,18396.5,0.031990055691835426,0.1848611488506059,-0.06659602784128066
Bay Terrace,STATEN ISLAND,482648.0,526240.5,605633.1799999999,Coop_Elevator,504444.25,101188.92999999993,0.16707956786647646,0.08283759991866836,0.13109037387944952
Bloomfield,STATEN ISLAND,null,499900.0,null,Coop_Elevator,null,null,0.0,0.0,0.0
Bull's Head,STATEN ISLAND,393577.6666666667,504666.6666666667,581058.1796728345,Coop_Elevator,449122.1666666667,131936.01300616778,0.22706162243590566,0.2201235138705416,0.13146964568880196
Castleton Corners,STATEN ISLAND,529372.3333333334,512389.0,573775.0595238095,Coop_Elevator,520880.6666666667,52894.39285714278,0.09218663652101083,-0.03314539018857425,0.10698628060751773
Charleston,STATEN ISLAND,578525.0,595835.0,512173.5238095238,Coop_Elevator,587180.0,-75006.47619047621,-0.1464473907838527,0.029051666988344087,-0.16334596050222566
Clifton,STATEN ISLAND,414897.5,552514.6666666666,512575.15,Coop_Elevator,483706.0833333333,28869.06666666671,0.0563216275050921,0.24907423272021734,-0.07791933859194423
Concord,STATEN ISLAND,319055.0,412420.6666666667,379171.4917582418,Coop_Elevator,365737.8333333334,13433.658424908412,0.03542897796091078,0.22638454910924286,-0.08768901573862109
Dongan Hills,STATEN ISLAND,486370.0,653855.0,700013.9653299917,Coop_Elevator,570112.5,129901.46532999165,0.18556981969460445,0.2561500638520773,0.065940063507493
Eltingville,STATEN ISLAND,500046.0,561955.5,593034.2149122807,Coop_Elevator,531000.75,62033.46491228067,0.10460351755835272,0.11016797593403749,0.05240627628353234
Emerson Hill,STATEN ISLAND,1259089.0,908923.5,652933.75,Coop_Elevator,1084006.25,-431072.5,-0.6602086352558739,-0.38525299433890753,-0.3920608331243407
Freshkills Park,STATEN ISLAND,null,309003.0,328536.0,Coop_Elevator,null,null,0.0,0.0,0.059454671634158816
Grant City,STATEN ISLAND,564363.6666666666,547865.5,624518.3012820513,Coop_Elevator,556114.5833333333,68403.717948718,0.10953036573675176,-0.030113534556687048,0.12273907926267887
Great Kills,STATEN ISLAND,501504.6666666667,539532.6666666666,576215.2789902756,Coop_Elevator,520518.6666666666,55696.61232360895,0.09665938123197337,0.07048322066380895,0.06366129754124068
Grymes Hill,STATEN ISLAND,526539.0,590630.5,591102.8318965517,Coop_Elevator,558584.75,32518.081896551652,0.05501256319855123,0.1085136984967759,7.99068911641273E-4
Huguenot,STATEN ISLAND,637275.0,726494.0,750453.7199381079,Coop_Elevator,681884.5,68569.21993810788,0.0913703511840317,0.12280762126046464,0.03192697870840578
Lighthouse Hill,STATEN ISLAND,1099908.0,725782.0,803950.0,Coop_Elevator,912845.0,-108895.0,-0.13544996579389265,-0.5154798548324429,0.09722992723428074
Mariners Harbor,STATEN ISLAND,361077.3333333333,378734.0,367465.4450934579,Coop_Elevator,369905.6666666666,-2440.2215732087498,-0.006640683105830878,0.04662023126169471,-0.030665617834286917
Midland Beach,STATEN ISLAND,545523.3333333334,493495.0,489914.0044410927,Coop_Elevator,519509.1666666667,-29595.162225573964,-0.060408892085738464,-0.10542828870268872,-0.007309437016385305
New Brighton,STATEN ISLAND,374375.0,354032.3333333333,449265.57845479896,Coop_Elevator,364203.6666666666,85061.91178813233,0.18933547520086827,-0.05745991185362548,0.21197538758480058
New Dorp,STATEN ISLAND,531281.3333333334,535328.5,581078.0737179487,Coop_Elevator,533304.9166666667,47773.157051282,0.08221469577334416,0.007560155431042113,0.07873223201355085
New Dorp Beach,STATEN ISLAND,360313.5,417592.5,445004.2064935065,Coop_Elevator,388953.0,56051.2064935065,0.1259565767595152,0.13716481977047001,0.061598758154450144
New Springville,STATEN ISLAND,507995.0,564284.0,651473.7536549708,Coop_Elevator,536139.5,115334.25365497079,0.17703591742247432,0.09975296127481906,0.13383463749047309
Oakwood,STATEN ISLAND,508954.5,601526.0,594302.0166666666,Coop_Elevator,555240.25,39061.766666666605,0.06572713127536912,0.15389442850350607,-0.012155407740077043
Pleasant Plains,STATEN ISLAND,708398.5,738245.5,768153.5714285714,Coop_Elevator,723322.0,44831.57142857136,0.058362771581203454,0.040429640275491015,0.038935015784604
Port Ivory,STATEN ISLAND,397423.5,319060.5,370241.30194805196,Coop_Elevator,358242.0,11999.301948051958,0.032409409444372476,-0.24560545727221014,0.13823633851426187
Port Richmond,STATEN ISLAND,331333.5,393662.3333333333,368681.89285714284,Coop_Elevator,362497.9166666666,6183.976190476213,0.016773202889224573,0.15833070135403687,-0.06775608176089601
Prince's Bay,STATEN ISLAND,575635.5,667849.5,687291.3891491023,Coop_Elevator,621742.5,65548.88914910227,0.09537277810253778,0.13807601862395644,0.028287694937037117
Richmondtown,STATEN ISLAND,575350.5,651664.5,686529.2884615385,Coop_Elevator,613507.5,73021.7884615385,0.1063636900694724,0.11710627170883177,0.05078412392232809
Rosebank,STATEN ISLAND,435936.3333333333,468264.0,567254.7204980842,Coop_Elevator,452100.1666666666,115154.55383141758,0.20300325351246942,0.06903726672703152,0.1745084120431194
Rossville,STATEN ISLAND,528928.0,576341.0,653261.63313783,Coop_Elevator,552634.5,100627.13313782995,0.15403802708339814,0.08226553377254091,0.11774858530778076
Shore Acres,STATEN ISLAND,447133.3333333333,500196.0,537200.0,Coop_Elevator,473664.6666666666,63535.33333333337,0.1182712831968231,0.10608374850391984,0.06888309754281459
Silver Lake,STATEN ISLAND,584631.0,627275.0,627779.1666666666,Coop_Elevator,605953.0,21826.166666666628,0.034767268214008315,0.06798294209078952,8.030955683725746E-4
South Beach,STATEN ISLAND,503702.6666666667,517691.3333333333,557623.1939814815,Coop_Elevator,510697.0,46926.19398148148,0.08415394927607672,0.02702124947040507,0.0716108316137838
St. George,STATEN ISLAND,null,null,null,Coop_Elevator,null,null,0.0,0.0,0.0
Stapleton,STATEN ISLAND,371284.3333333333,357207.3333333333,393344.93469785573,Coop_Elevator,364245.8333333333,29099.101364522416,0.073978584183052,-0.03940848545475924,0.09187254792611269
Sunnyside,STATEN ISLAND,666149.0,505556.5,616964.2857142857,Coop_Elevator,585852.75,31111.53571428568,0.050426801736613555,-0.3176549010842507,0.1805741244573082
Todt Hill,STATEN ISLAND,1310676.0,1567391.0,1344456.896551724,Coop_Elevator,1439033.5,-94576.60344827594,-0.0703455824361844,0.163784913911079,-0.1658172188487853
Tompkinsville,STATEN ISLAND,458442.0,430071.5,465227.61904761905,Coop_Elevator,444256.75,20970.869047619053,0.04507657797821447,-0.06596693805564889,0.07556756651633917
Tottenville,STATEN ISLAND,596984.0,629412.0,750949.8682653061,Coop_Elevator,613198.0,137751.8682653061,0.18343683658073323,0.051521102235101965,0.16184551512880418
West Brighton,STATEN ISLAND,414351.0,391691.6666666667,494979.14969330904,Coop_Elevator,403021.3333333334,91957.81635997567,0.18578119182788422,-0.057849924472905934,0.20867037145027154
Westerleigh,STATEN ISLAND,500356.0,530895.0,588358.7742594484,Coop_Elevator,515625.5,72733.2742594484,0.12362061626597792,0.0575236157808983,0.0976679141596495
Willowbrook,STATEN ISLAND,535409.5,579855.0,656606.1133633633,Coop_Elevator,557632.25,98973.86336336331,0.15073551913244457,0.07664933474747998,0.1168906469210553
Woodrow,STATEN ISLAND,522366.0,549051.5,606344.652236951,Coop_Elevator,535708.75,70635.90223695105,0.11649464042662575,0.04860290883459931,0.09448941625127368
Baychester,BRONX,402226.0,430495.0,479101.8986621655,Coop_Walkup,416360.5,62741.398662165506,0.13095627221967462,0.06566626790090477,0.1014541975264436
Belmont,BRONX,373175.6666666667,492301.0,528120.2861952862,Coop_Walkup,432738.3333333334,95381.95286195283,0.18060649317054045,0.24197662270304815,0.06782410585538667
Bronx Park,BRONX,null,560000.0,null,Coop_Walkup,null,null,0.0,0.0,0.0
Bronxdale,BRONX,408386.6666666667,443134.0,522524.8443917543,Coop_Walkup,425760.3333333334,96764.51105842093,0.18518643103192498,0.0784126998454944,0.15193697533017653
Castle Hill,BRONX,403046.6666666667,435112.6666666667,492032.4363127765,Coop_Walkup,419079.6666666667,72952.76964610984,0.1482682121382238,0.07369585501992587,0.11568296202717604
City Island,BRONX,433723.0,634442.6666666666,490374.0675675676,Coop_Walkup,534082.8333333333,-43708.76576576568,-0.08913351797450657,0.3163716395702685,-0.2937932664623383
Co-op City,BRONX,null,430000.0,330000.0,Coop_Walkup,null,null,0.0,0.0,-0.30303030303030304
Concourse,BRONX,447575.6666666667,396766.0,455764.95614035084,Coop_Walkup,422170.8333333334,33594.12280701747,0.0737093151950724,-0.12805952795014364,0.12945040057485765
Country Club,BRONX,540848.0,497987.3333333333,630216.6456934134,Coop_Walkup,519417.6666666666,110798.97902674682,0.1758109370545698,-0.08606778485664299,0.20981564556199742
Crotona Park,BRONX,367899.3333333333,399167.3333333333,460890.7470238095,Coop_Walkup,383533.3333333333,77357.41369047621,0.1678432778050108,0.07833306332682534,0.1339220066557066
Fieldston,BRONX,1403492.0,1195183.0,1095740.0,Coop_Walkup,1299337.5,-203597.5,-0.18580822092832242,-0.1742904643054662,-0.09075419351305966
Fordham,BRONX,354269.3333333333,468410.0,510947.0833333333,Coop_Walkup,411339.6666666666,99607.41666666669,0.1949466391252193,0.2436768358204707,0.08325144564057103
Highbridge,BRONX,402501.3333333333,459524.3333333333,498688.4957469431,Coop_Walkup,431012.8333333333,67675.6624136098,0.1357072861932461,0.12409136113938109,0.07853432101927502
Hunts Point,BRONX,404419.0,363637.0,457708.61111111107,Coop_Walkup,384028.0,73680.61111111107,0.16097711365370124,-0.11215030373696847,0.20552729144148593
Kingsbridge,BRONX,490303.0,622730.0,592131.0185185185,Coop_Walkup,556516.5,35614.51851851854,0.0601463483666575,0.21265556501212404,-0.0516760320343267
Longwood,BRONX,383384.3333333333,428478.3333333333,592341.9842562916,Coop_Walkup,405931.3333333333,186410.65092295833,0.31470106100448736,0.10524219427664565,0.2766369011116028
Melrose,BRONX,447575.6666666667,396766.0,455764.95614035084,Coop_Walkup,422170.8333333334,33594.12280701747,0.0737093151950724,-0.12805952795014364,0.12945040057485765
Morris Heights,BRONX,402501.3333333333,459524.3333333333,498688.4957469431,Coop_Walkup,431012.8333333333,67675.6624136098,0.1357072861932461,0.12409136113938109,0.07853432101927502
Morris Park,BRONX,438114.0,499950.0,520894.1675657676,Coop_Walkup,469032.0,51862.167565767595,0.0995637325104423,0.12368436843684369,0.04020810535015869
Morrisania,BRONX,383384.3333333333,428478.3333333333,592341.9842562916,Coop_Walkup,405931.3333333333,186410.65092295833,0.31470106100448736,0.10524219427664565,0.2766369011116028
Mott Haven,BRONX,477467.0,512816.0,576242.7593582888,Coop_Walkup,495141.5,81101.25935828884,0.14074148098382047,0.06893115659417803,0.11006951207321315
Mount Eden,BRONX,553644.3333333334,539859.0,633367.7136363637,Coop_Walkup,546751.6666666667,86616.046969697,0.13675475573645357,-0.025535062550283264,0.14763732287441797
