PCT,CRIME,2013,2014,2015,2016,2017,Weight
109,ASSAULT 3 AND RELATED OFFENSES,820,883,621,665,743,8
109,INTOXICATED & IMPAIRED DRIVING,182,130,124,94,106,8
109,VEHICLE AND TRAFFIC LAWS,91,83,90,104,104,8
109,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,578,562,560,596,557,8
109,CRIMINAL TRESPASS,248,185,110,74,103,8
109,UNAUTHORIZED USE OF A VEHICLE,43,39,23,47,28,8
109,OFFENSES AGAINST THE PERSON (7),7,16,8,10,8,8
109,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),40,29,32,43,40,8
109,ADMINISTRATIVE CODE (6),16,13,16,15,8,8
109,FRAUDS (3),40,35,50,66,43,8
109,AGGRAVATED HARASSMENT 2,451,271,322,243,369,8
109,OTHER MISDEMEANORS (8),351,350,467,397,377,8
109,TOTAL MISDEMEANOR OFFENSES,5094,4901,4815,4567,4761,8
110,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,46,13,20,17,13,8
110,MISDEMEANOR SEX CRIMES (4),93,86,90,96,96,8
110,MISDEMEANOR DANGEROUS DRUGS  (1),601,596,500,320,331,8
110,MISDEMEANOR DANGEROUS WEAPONS (5),185,121,114,121,72,8
110,PETIT LARCENY,1721,1907,1802,1648,1555,8
110,ASSAULT 3 AND RELATED OFFENSES,797,870,669,659,766,8
110,INTOXICATED & IMPAIRED DRIVING,86,86,94,72,65,8
110,VEHICLE AND TRAFFIC LAWS,94,92,70,92,75,8
110,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,357,402,508,480,482,8
110,CRIMINAL TRESPASS,229,226,276,166,125,8
110,UNAUTHORIZED USE OF A VEHICLE,22,13,12,17,7,8
110,OFFENSES AGAINST THE PERSON (7),29,20,29,20,15,8
110,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),127,98,129,99,72,8
110,ADMINISTRATIVE CODE (6),15,10,15,9,5,8
110,FRAUDS (3),53,47,59,36,27,8
110,AGGRAVATED HARASSMENT 2,313,165,97,134,121,8
110,OTHER MISDEMEANORS (8),374,412,543,457,309,8
110,TOTAL MISDEMEANOR OFFENSES,5142,5164,5027,4443,4136,8
111,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,9,5,5,8,5,8
111,MISDEMEANOR SEX CRIMES (4),32,11,18,17,23,8
111,MISDEMEANOR DANGEROUS DRUGS  (1),119,133,122,114,100,8
111,MISDEMEANOR DANGEROUS WEAPONS (5),38,38,18,28,21,8
111,PETIT LARCENY,455,463,391,517,360,8
111,ASSAULT 3 AND RELATED OFFENSES,176,148,132,176,151,8
111,INTOXICATED & IMPAIRED DRIVING,93,80,100,88,80,8
111,VEHICLE AND TRAFFIC LAWS,43,28,30,39,43,8
111,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,293,305,298,218,233,8
111,CRIMINAL TRESPASS,14,16,15,12,29,8
111,UNAUTHORIZED USE OF A VEHICLE,9,16,18,22,13,8
111,OFFENSES AGAINST THE PERSON (7),10,10,6,3,8,8
111,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),28,29,51,31,36,8
111,ADMINISTRATIVE CODE (6),4,2,4,1,6,8
111,FRAUDS (3),18,17,24,32,34,8
111,AGGRAVATED HARASSMENT 2,226,138,152,84,85,8
111,OTHER MISDEMEANORS (8),70,34,57,45,69,8
111,TOTAL MISDEMEANOR OFFENSES,1637,1473,1441,1435,1296,8
112,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,61,14,7,6,3,8
112,MISDEMEANOR SEX CRIMES (4),25,23,20,31,38,8
112,MISDEMEANOR DANGEROUS DRUGS  (1),108,78,56,80,32,8
112,MISDEMEANOR DANGEROUS WEAPONS (5),15,23,12,11,6,8
112,PETIT LARCENY,1162,1151,989,814,903,8
112,ASSAULT 3 AND RELATED OFFENSES,212,239,201,164,206,8
112,INTOXICATED & IMPAIRED DRIVING,33,35,52,50,41,8
112,VEHICLE AND TRAFFIC LAWS,35,85,193,179,93,8
112,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,300,385,287,324,402,8
112,CRIMINAL TRESPASS,54,33,26,24,18,8
112,UNAUTHORIZED USE OF A VEHICLE,7,3,8,11,9,8
112,OFFENSES AGAINST THE PERSON (7),7,5,7,8,11,8
112,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),51,46,33,44,30,8
112,ADMINISTRATIVE CODE (6),0,4,2,0,1,8
112,FRAUDS (3),29,35,36,25,25,8
112,AGGRAVATED HARASSMENT 2,207,137,140,72,71,8
112,OTHER MISDEMEANORS (8),268,358,345,226,140,8
112,TOTAL MISDEMEANOR OFFENSES,2574,2654,2414,2069,2029,8
113,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,36,29,22,18,10,8
113,MISDEMEANOR SEX CRIMES (4),64,90,61,67,79,8
113,MISDEMEANOR DANGEROUS DRUGS  (1),831,964,437,400,458,8
113,MISDEMEANOR DANGEROUS WEAPONS (5),193,177,165,155,147,8
113,PETIT LARCENY,1034,1019,959,936,846,8
113,ASSAULT 3 AND RELATED OFFENSES,1050,974,749,673,675,8
113,INTOXICATED & IMPAIRED DRIVING,178,179,140,132,55,8
113,VEHICLE AND TRAFFIC LAWS,517,723,834,819,658,8
113,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,565,520,464,475,468,8
113,CRIMINAL TRESPASS,269,226,215,232,138,8
113,UNAUTHORIZED USE OF A VEHICLE,72,89,142,123,65,8
113,OFFENSES AGAINST THE PERSON (7),28,35,26,24,12,8
113,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),123,132,109,134,128,8
113,ADMINISTRATIVE CODE (6),51,40,34,26,34,8
113,FRAUDS (3),55,72,55,59,65,8
113,AGGRAVATED HARASSMENT 2,403,321,348,363,344,8
113,OTHER MISDEMEANORS (8),139,179,376,474,413,8
113,TOTAL MISDEMEANOR OFFENSES,5608,5769,5136,5110,4595,8
114,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,35,9,14,11,8,8
114,MISDEMEANOR SEX CRIMES (4),85,88,81,67,109,8
114,MISDEMEANOR DANGEROUS DRUGS  (1),921,962,608,643,707,8
114,MISDEMEANOR DANGEROUS WEAPONS (5),102,121,57,37,49,8
114,PETIT LARCENY,1645,1674,1670,1649,1571,8
114,ASSAULT 3 AND RELATED OFFENSES,1076,1061,895,935,854,8
114,INTOXICATED & IMPAIRED DRIVING,179,198,182,213,134,8
114,VEHICLE AND TRAFFIC LAWS,88,100,112,125,115,8
114,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,752,777,751,793,813,8
114,CRIMINAL TRESPASS,201,234,203,216,135,8
114,UNAUTHORIZED USE OF A VEHICLE,30,47,36,39,50,8
114,OFFENSES AGAINST THE PERSON (7),19,19,20,37,34,8
114,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),174,158,121,97,74,8
114,ADMINISTRATIVE CODE (6),9,12,11,8,8,8
114,FRAUDS (3),60,65,49,44,33,8
114,AGGRAVATED HARASSMENT 2,513,431,462,499,519,8
114,OTHER MISDEMEANORS (8),299,367,449,463,369,8
114,TOTAL MISDEMEANOR OFFENSES,6188,6323,5721,5876,5582,8
115,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,49,24,15,6,21,8
115,MISDEMEANOR SEX CRIMES (4),103,85,97,129,154,8
115,MISDEMEANOR DANGEROUS DRUGS  (1),798,881,369,409,331,8
115,MISDEMEANOR DANGEROUS WEAPONS (5),224,252,198,227,187,8
115,PETIT LARCENY,1077,1134,1004,933,1106,8
115,ASSAULT 3 AND RELATED OFFENSES,1051,1155,944,964,965,8
115,INTOXICATED & IMPAIRED DRIVING,261,281,206,189,158,8
115,VEHICLE AND TRAFFIC LAWS,112,107,124,130,110,8
115,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,452,567,462,415,550,8
115,CRIMINAL TRESPASS,341,311,245,135,119,8
115,UNAUTHORIZED USE OF A VEHICLE,65,107,109,184,144,8
115,OFFENSES AGAINST THE PERSON (7),21,20,28,20,27,8
115,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),182,148,139,106,117,8
115,ADMINISTRATIVE CODE (6),15,15,13,23,16,8
115,FRAUDS (3),121,82,107,77,79,8
115,AGGRAVATED HARASSMENT 2,436,237,321,304,235,8
115,OTHER MISDEMEANORS (8),669,652,665,584,470,8
115,TOTAL MISDEMEANOR OFFENSES,5977,6058,5046,4835,4789,8
120,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,32,12,14,22,18,8
120,MISDEMEANOR SEX CRIMES (4),49,55,61,55,79,8
120,MISDEMEANOR DANGEROUS DRUGS  (1),980,707,447,756,715,8
120,MISDEMEANOR DANGEROUS WEAPONS (5),83,51,48,62,54,8
120,PETIT LARCENY,1326,995,974,1029,910,8
120,ASSAULT 3 AND RELATED OFFENSES,1232,1012,724,753,710,8
120,INTOXICATED & IMPAIRED DRIVING,165,114,182,202,172,8
120,VEHICLE AND TRAFFIC LAWS,68,55,52,52,41,8
120,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,970,741,847,861,848,8
120,CRIMINAL TRESPASS,195,149,85,79,141,8
120,UNAUTHORIZED USE OF A VEHICLE,54,54,46,30,19,8
120,OFFENSES AGAINST THE PERSON (7),28,23,20,13,26,8
120,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),401,363,317,289,269,8
120,ADMINISTRATIVE CODE (6),30,23,16,24,17,8
120,FRAUDS (3),87,108,81,77,79,8
120,AGGRAVATED HARASSMENT 2,624,427,458,441,409,8
120,OTHER MISDEMEANORS (8),138,128,352,409,319,8
120,TOTAL MISDEMEANOR OFFENSES,6462,5017,4724,5154,4826,8
121,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,16,33,13,12,7,8
121,MISDEMEANOR SEX CRIMES (4),14,47,44,38,43,8
121,MISDEMEANOR DANGEROUS DRUGS  (1),331,865,421,385,266,8
121,MISDEMEANOR DANGEROUS WEAPONS (5),42,119,69,44,16,8
121,PETIT LARCENY,749,1531,1324,1298,1289,8
121,ASSAULT 3 AND RELATED OFFENSES,293,637,490,436,474,8
121,INTOXICATED & IMPAIRED DRIVING,131,253,265,275,308,8
121,VEHICLE AND TRAFFIC LAWS,23,38,51,69,55,8
121,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,271,567,609,443,532,8
121,CRIMINAL TRESPASS,44,96,51,47,38,8
121,UNAUTHORIZED USE OF A VEHICLE,13,23,39,45,26,8
121,OFFENSES AGAINST THE PERSON (7),7,13,18,18,9,8
121,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),99,166,178,173,169,8
121,ADMINISTRATIVE CODE (6),11,12,12,18,14,8
121,FRAUDS (3),25,81,108,121,84,8
121,AGGRAVATED HARASSMENT 2,215,406,427,446,414,8
121,OTHER MISDEMEANORS (8),41,155,295,283,188,8
121,TOTAL MISDEMEANOR OFFENSES,2325,5042,4414,4151,3932,8
122,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,19,15,9,12,9,8
122,MISDEMEANOR SEX CRIMES (4),34,22,39,46,44,8
122,MISDEMEANOR DANGEROUS DRUGS  (1),511,445,228,223,198,8
122,MISDEMEANOR DANGEROUS WEAPONS (5),66,41,23,21,22,8
122,PETIT LARCENY,1256,827,714,686,760,8
122,ASSAULT 3 AND RELATED OFFENSES,513,407,341,403,333,8
122,INTOXICATED & IMPAIRED DRIVING,279,150,132,166,123,8
122,VEHICLE AND TRAFFIC LAWS,45,49,53,49,49,8
122,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,731,609,680,535,592,8
122,CRIMINAL TRESPASS,90,82,40,50,48,8
122,UNAUTHORIZED USE OF A VEHICLE,42,34,30,26,16,8
122,OFFENSES AGAINST THE PERSON (7),12,7,11,11,25,8
122,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),123,74,50,13,16,8
122,ADMINISTRATIVE CODE (6),2,6,3,6,2,8
122,FRAUDS (3),68,68,71,72,85,8
122,AGGRAVATED HARASSMENT 2,562,485,416,353,189,8
122,OTHER MISDEMEANORS (8),53,32,120,123,135,8
122,TOTAL MISDEMEANOR OFFENSES,4406,3353,2960,2795,2646,8
123,MISDEMEANOR POSSESSION OF STOLEN PROPERTY,22,11,6,15,12,8
123,MISDEMEANOR SEX CRIMES (4),12,13,15,19,17,8
123,MISDEMEANOR DANGEROUS DRUGS  (1),316,300,282,299,203,8
123,MISDEMEANOR DANGEROUS WEAPONS (5),28,27,28,33,25,8
123,PETIT LARCENY,473,453,362,348,395,8
123,ASSAULT 3 AND RELATED OFFENSES,224,256,160,160,154,8
123,INTOXICATED & IMPAIRED DRIVING,102,114,97,142,176,8
123,VEHICLE AND TRAFFIC LAWS,14,15,19,12,20,8
123,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES,247,299,339,285,257,8
123,CRIMINAL TRESPASS,26,17,25,28,50,8
123,UNAUTHORIZED USE OF A VEHICLE,17,19,20,6,5,8
123,OFFENSES AGAINST THE PERSON (7),8,9,9,13,9,8
123,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),105,88,86,70,72,8
123,ADMINISTRATIVE CODE (6),7,1,1,1,6,8
123,FRAUDS (3),39,64,62,55,70,8
123,AGGRAVATED HARASSMENT 2,311,182,160,151,106,8
123,OTHER MISDEMEANORS (8),12,20,50,40,39,8
123,TOTAL MISDEMEANOR OFFENSES,1963,1888,1721,1677,1616,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
,-1,-1,-1,-1,-1,-1,8
1,FELONY POSSESSION STOLEN PROPERTY,10,31,13,12,11,5
1,FORGERY/THEFT-FRAUD/IDENTITY THEFT,111,142,138,169,177,5
1,ARSON,3,9,1,1,2,5
1,FELONY SEX CRIMES (3),14,7,13,13,23,5
1,FELONY DANGEROUS DRUGS  (1),37,33,18,22,20,5
1,FELONY DANGEROUS WEAPONS (2),23,21,21,16,15,5
1,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,66,61,68,59,62,5
1,OTHER FELONIES (4),46,49,70,49,53,5
1,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,310,353,342,341,363,5
5,FELONY POSSESSION STOLEN PROPERTY,5,8,4,8,9,5
5,FORGERY/THEFT-FRAUD/IDENTITY THEFT,80,69,72,91,71,5
5,ARSON,13,10,8,7,2,5
5,FELONY SEX CRIMES (3),8,14,15,16,18,5
5,FELONY DANGEROUS DRUGS  (1),139,148,138,156,173,5
5,FELONY DANGEROUS WEAPONS (2),20,17,21,26,18,5
5,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,46,54,58,42,60,5
5,OTHER FELONIES (4),103,49,173,345,242,5
5,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,414,369,489,691,593,5
6,FELONY POSSESSION STOLEN PROPERTY,18,39,36,8,22,5
6,FORGERY/THEFT-FRAUD/IDENTITY THEFT,125,105,132,107,111,5
6,ARSON,2,0,0,1,2,5
6,FELONY SEX CRIMES (3),7,4,12,22,10,5
6,FELONY DANGEROUS DRUGS  (1),214,160,181,154,184,5
6,FELONY DANGEROUS WEAPONS (2),32,44,32,64,31,5
6,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,102,65,80,79,95,5
6,OTHER FELONIES (4),65,33,34,43,57,5
6,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,565,450,507,478,512,5
7,FELONY POSSESSION STOLEN PROPERTY,10,15,3,3,7,5
7,FORGERY/THEFT-FRAUD/IDENTITY THEFT,62,58,64,69,65,5
7,ARSON,10,29,17,6,10,5
7,FELONY SEX CRIMES (3),9,7,11,13,14,5
7,FELONY DANGEROUS DRUGS  (1),274,217,174,116,124,5
7,FELONY DANGEROUS WEAPONS (2),49,36,26,30,29,5
7,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,38,41,60,79,92,5
7,OTHER FELONIES (4),112,114,127,110,79,5
7,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,564,517,482,426,420,5
9,FELONY POSSESSION STOLEN PROPERTY,11,16,9,8,11,5
9,FORGERY/THEFT-FRAUD/IDENTITY THEFT,110,107,115,103,108,5
9,ARSON,9,17,14,10,3,5
9,FELONY SEX CRIMES (3),17,11,11,22,8,5
9,FELONY DANGEROUS DRUGS  (1),407,357,331,296,295,5
9,FELONY DANGEROUS WEAPONS (2),41,32,31,42,41,5
9,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,57,36,22,39,36,5
9,OTHER FELONIES (4),98,95,82,93,84,5
9,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,750,671,615,613,586,5
10,FELONY POSSESSION STOLEN PROPERTY,21,9,24,18,10,5
10,FORGERY/THEFT-FRAUD/IDENTITY THEFT,89,104,98,89,90,5
10,ARSON,11,9,11,6,1,5
10,FELONY SEX CRIMES (3),8,12,9,16,17,5
10,FELONY DANGEROUS DRUGS  (1),199,188,172,177,83,5
10,FELONY DANGEROUS WEAPONS (2),37,19,19,21,22,5
10,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,63,43,41,43,62,5
10,OTHER FELONIES (4),59,66,56,48,44,5
10,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,487,450,430,418,329,5
13,FELONY POSSESSION STOLEN PROPERTY,24,34,16,17,10,5
13,FORGERY/THEFT-FRAUD/IDENTITY THEFT,165,128,176,181,183,5
13,ARSON,10,10,7,9,4,5
13,FELONY SEX CRIMES (3),35,37,35,35,29,5
13,FELONY DANGEROUS DRUGS  (1),234,174,146,111,84,5
13,FELONY DANGEROUS WEAPONS (2),28,33,47,38,34,5
13,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,48,56,70,84,84,5
13,OTHER FELONIES (4),80,60,79,60,64,5
13,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,624,532,576,535,492,5
14,FELONY POSSESSION STOLEN PROPERTY,31,41,22,49,29,5
14,FORGERY/THEFT-FRAUD/IDENTITY THEFT,295,331,301,266,296,5
14,ARSON,0,3,1,2,4,5
14,FELONY SEX CRIMES (3),23,36,41,40,51,5
14,FELONY DANGEROUS DRUGS  (1),331,384,394,488,444,5
14,FELONY DANGEROUS WEAPONS (2),44,61,56,52,65,5
14,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,167,132,136,101,164,5
14,OTHER FELONIES (4),113,120,85,108,92,5
14,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1004,1108,1036,1106,1145,5
17,FELONY POSSESSION STOLEN PROPERTY,3,5,1,4,2,5
17,FORGERY/THEFT-FRAUD/IDENTITY THEFT,104,96,124,108,113,5
17,ARSON,2,2,0,1,1,5
17,FELONY SEX CRIMES (3),9,25,10,13,14,5
17,FELONY DANGEROUS DRUGS  (1),20,19,22,7,20,5
17,FELONY DANGEROUS WEAPONS (2),2,9,9,3,4,5
17,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,38,42,70,58,75,5
17,OTHER FELONIES (4),37,26,34,28,39,5
17,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,215,224,270,222,268,5
18,FELONY POSSESSION STOLEN PROPERTY,16,24,14,9,21,5
18,FORGERY/THEFT-FRAUD/IDENTITY THEFT,241,227,212,205,189,5
18,ARSON,6,1,10,3,1,5
18,FELONY SEX CRIMES (3),19,20,22,35,37,5
18,FELONY DANGEROUS DRUGS  (1),97,114,101,84,92,5
18,FELONY DANGEROUS WEAPONS (2),16,23,10,9,20,5
18,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,80,85,70,95,105,5
18,OTHER FELONIES (4),58,80,86,76,74,5
18,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,533,574,525,516,539,5
19,FELONY POSSESSION STOLEN PROPERTY,13,4,10,10,3,5
19,FORGERY/THEFT-FRAUD/IDENTITY THEFT,269,210,275,285,309,5
19,ARSON,21,3,8,13,3,5
19,FELONY SEX CRIMES (3),15,14,17,20,29,5
19,FELONY DANGEROUS DRUGS  (1),23,15,16,21,20,5
19,FELONY DANGEROUS WEAPONS (2),11,4,8,13,8,5
19,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,60,97,95,88,63,5
19,OTHER FELONIES (4),61,59,53,66,66,5
19,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,473,406,482,516,501,5
20,FELONY POSSESSION STOLEN PROPERTY,6,8,14,4,5,5
20,FORGERY/THEFT-FRAUD/IDENTITY THEFT,133,129,117,90,139,5
20,ARSON,4,1,2,1,1,5
20,FELONY SEX CRIMES (3),8,10,6,18,15,5
20,FELONY DANGEROUS DRUGS  (1),8,16,23,19,19,5
20,FELONY DANGEROUS WEAPONS (2),2,6,9,13,10,5
20,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,19,17,24,40,38,5
20,OTHER FELONIES (4),27,45,51,48,45,5
20,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,207,232,246,233,272,5
22,FELONY POSSESSION STOLEN PROPERTY,0,0,0,0,0,5
22,FORGERY/THEFT-FRAUD/IDENTITY THEFT,5,1,7,2,0,5
22,ARSON,0,0,0,0,0,5
22,FELONY SEX CRIMES (3),2,0,4,0,2,5
22,FELONY DANGEROUS DRUGS  (1),4,1,6,0,0,5
22,FELONY DANGEROUS WEAPONS (2),2,3,1,1,1,5
22,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,0,4,4,1,2,5
22,OTHER FELONIES (4),5,2,5,2,5,5
22,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,18,11,27,6,10,5
23,FELONY POSSESSION STOLEN PROPERTY,5,33,26,8,8,5
23,FORGERY/THEFT-FRAUD/IDENTITY THEFT,75,91,92,129,110,5
23,ARSON,32,38,46,25,22,5
23,FELONY SEX CRIMES (3),11,7,20,30,20,5
23,FELONY DANGEROUS DRUGS  (1),258,256,262,223,222,5
23,FELONY DANGEROUS WEAPONS (2),72,44,105,133,111,5
23,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,46,71,106,100,148,5
23,OTHER FELONIES (4),176,185,183,196,142,5
23,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,675,725,840,844,783,5
24,FELONY POSSESSION STOLEN PROPERTY,8,8,4,5,10,5
24,FORGERY/THEFT-FRAUD/IDENTITY THEFT,151,162,139,189,193,5
24,ARSON,10,13,6,5,7,5
24,FELONY SEX CRIMES (3),5,10,20,14,20,5
24,FELONY DANGEROUS DRUGS  (1),145,99,77,53,56,5
24,FELONY DANGEROUS WEAPONS (2),14,12,22,13,20,5
24,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,62,35,54,59,86,5
24,OTHER FELONIES (4),90,84,73,57,56,5
24,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,485,423,395,395,448,5
25,FELONY POSSESSION STOLEN PROPERTY,4,21,30,9,17,5
25,FORGERY/THEFT-FRAUD/IDENTITY THEFT,124,121,156,152,168,5
25,ARSON,10,10,12,6,11,5
25,FELONY SEX CRIMES (3),23,21,28,26,31,5
25,FELONY DANGEROUS DRUGS  (1),875,733,545,519,383,5
25,FELONY DANGEROUS WEAPONS (2),77,75,104,127,135,5
25,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,54,89,133,101,120,5
25,OTHER FELONIES (4),164,151,172,143,177,5
25,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1331,1221,1180,1083,1042,5
26,FELONY POSSESSION STOLEN PROPERTY,9,8,8,4,3,5
26,FORGERY/THEFT-FRAUD/IDENTITY THEFT,67,93,75,106,85,5
26,ARSON,13,13,14,9,6,5
26,FELONY SEX CRIMES (3),8,13,11,8,11,5
26,FELONY DANGEROUS DRUGS  (1),124,49,86,66,43,5
26,FELONY DANGEROUS WEAPONS (2),36,21,33,36,29,5
26,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,16,25,21,58,32,5
26,OTHER FELONIES (4),69,67,58,47,47,5
26,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,342,289,306,334,256,5
28,FELONY POSSESSION STOLEN PROPERTY,5,15,8,5,9,5
28,FORGERY/THEFT-FRAUD/IDENTITY THEFT,71,109,113,162,173,5
28,ARSON,5,3,4,5,4,5
28,FELONY SEX CRIMES (3),11,15,11,10,18,5
28,FELONY DANGEROUS DRUGS  (1),505,412,261,392,268,5
28,FELONY DANGEROUS WEAPONS (2),40,41,49,56,37,5
28,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,77,127,149,189,171,5
28,OTHER FELONIES (4),98,92,103,94,92,5
28,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,812,814,698,913,772,5
30,FELONY POSSESSION STOLEN PROPERTY,8,8,10,3,9,5
30,FORGERY/THEFT-FRAUD/IDENTITY THEFT,73,72,73,89,92,5
30,ARSON,7,4,6,3,3,5
30,FELONY SEX CRIMES (3),15,14,13,19,15,5
30,FELONY DANGEROUS DRUGS  (1),327,200,193,174,78,5
30,FELONY DANGEROUS WEAPONS (2),66,41,51,59,35,5
30,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,25,28,33,35,38,5
30,OTHER FELONIES (4),148,140,108,99,79,5
30,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,669,507,487,481,349,5
32,FELONY POSSESSION STOLEN PROPERTY,8,12,11,20,15,5
32,FORGERY/THEFT-FRAUD/IDENTITY THEFT,117,105,102,110,142,5
32,ARSON,34,29,15,14,9,5
32,FELONY SEX CRIMES (3),19,15,21,25,26,5
32,FELONY DANGEROUS DRUGS  (1),326,274,299,313,225,5
32,FELONY DANGEROUS WEAPONS (2),107,74,72,122,114,5
32,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,51,106,116,132,103,5
32,OTHER FELONIES (4),208,172,160,226,170,5
32,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,870,787,796,962,804,5
33,FELONY POSSESSION STOLEN PROPERTY,12,9,5,9,17,5
33,FORGERY/THEFT-FRAUD/IDENTITY THEFT,114,94,81,136,104,5
33,ARSON,1,2,9,2,3,5
33,FELONY SEX CRIMES (3),12,17,13,12,7,5
33,FELONY DANGEROUS DRUGS  (1),399,324,282,265,137,5
33,FELONY DANGEROUS WEAPONS (2),50,39,77,82,59,5
33,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,17,33,104,143,77,5
33,OTHER FELONIES (4),68,77,79,102,108,5
33,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,673,595,650,751,512,5
34,FELONY POSSESSION STOLEN PROPERTY,8,13,17,17,20,5
34,FORGERY/THEFT-FRAUD/IDENTITY THEFT,232,145,197,211,185,5
34,ARSON,7,7,5,9,14,5
34,FELONY SEX CRIMES (3),17,20,16,16,12,5
34,FELONY DANGEROUS DRUGS  (1),308,249,242,285,215,5
34,FELONY DANGEROUS WEAPONS (2),71,34,85,85,96,5
34,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES,122,92,75,99,121,5
34,OTHER FELONIES (4),75,102,101,125,119,5
34,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,840,662,738,847,782,5
