Neighborhood,BUILDING_CLASS_CATEGORY,BOROUGH,PCT,Variance_housing,Variance_crime,Variance_school,Variance_prediction_housing,Variance_prediction_crime,Variance_prediction_school,Variance_test_housing,score,rank,score_prediction,rank_predicted,rank_testing,rank_pred_eval,MIN_SALE_PRICE_2017_2018,MAX_SALE_PRICE_2017_2018,price,NUMBER_OF_SALES
Manhattan Beach,One_Family,BROOKLYN,61,-0.01509715457,0.01230195155,-0.08979328165,-0.1898831468,-0.09159095711,0.005910165485,0.07292116839,-0.03293262543,48.8471659,-0.05649258757,54.49591857,54.49591857,0,189200,2500000,1347004.261,23
Mount Eden,Two_Family,BRONX,44,0.1367547557,-0.06715625229,0.01226924855,-0.02553506255,-0.04108725349,0.01806914948,0.1476373229,0.0847538279,72.55137868,0.005352685271,65.02932376,65.02932376,0,250000,2350000,631112.0909,11
Murray Hill,Two_Family,MANHATTAN,109,0.4448483967,0.00832101604,-0.004103967168,-0.5553491482,0.005724665602,0.06332453826,0.565498434,0.1966594819,95.09123232,-0.2357933818,23.95764411,23.95764411,0,7750000,7750000,7750000,1
Park Slope,Condos-Walkup,BROOKLYN,78,0.0599093353,-0.04648326716,-0.03384545178,0.02426135288,1.63E-04,0.003085059498,0.04836536344,0.03244281809,62.01498071,0.01164009583,66.10018722,66.10018722,0,182411,2410000,686518.122,41
Williamsbridge,Coops-Elevator,BRONX,47,0.156634255,0.02221669155,0.008409180847,0.08543122941,0.07898425531,-0.0265771028,0.1190018786,0.06592270247,68.75844422,0.008104500942,65.49800937,65.49800937,0,101400,215000,134766.6667,9
Bushwick,Condos-Walkup,BROOKLYN,83,0.100924902,-0.03563333552,0.01181322202,0.1978106955,-0.00932107519,0.02918874556,0.002241223239,0.05905951208,-1,-1,-1,-1,0,-1,-1,-1,null
Floral Park,Two_Family,QUEENS,105,0.1802978192,-0.05300122629,0,0.141054436,-0.0514101331,0.03921568627,0.1180998555,0.09703438653,75.02490869,0.08870145768,79.22517659,79.22517659,0,600000,1180000,819100,5
Flushing Meadows Corona Park,Two_Family,QUEENS,110,0,-0.1103019787,0,0,-0.05773634548,0.08,0,0.03309059362,-1,-1,-1,-1,0,-1,-1,-1,null
Glen Oaks,Condos-Walkup,QUEENS,105,-0.1375863226,-0.05300122629,-0.02272727273,0.08395773989,-0.0514101331,0.04347826087,-0.1874334364,-0.05169529547,-1,-1,-1,-1,0,-1,-1,-1,null
Prospect Heights,Coops-Walkup,BROOKLYN,77,-0.1566049153,-0.06301534287,-0.04724241257,0.136370812,-0.03261375732,-0.006955161406,-0.2412393225,-0.06337821217,42.71486565,0.06941220226,75.93985608,75.93985608,0,259000,1250000,647109.7727,44
South Ozone Park,Condos-Walkup,QUEENS,106,0.05159009684,-0.05380434783,-0.002406718133,0.0611822483,-0.01159383361,0.02430630243,0.02166162618,0.03875516839,63.28640398,0.03708673743,70.43422561,70.43422561,0,179000,179000,179000,1
Throgs Neck,Coops-Walkup,BRONX,45,0.07256819931,-0.04420403653,-0.02830188679,0.05681627579,-0.01116504854,0.01818181818,0.0454512467,0.03884142895,-1,-1,-1,-1,0,-1,-1,-1,null
Williamsburg,Coops-Walkup,BROOKLYN,90,-0.007315307005,-0.03072022028,0.002854066827,0.1187851488,-0.02937561068,0.01191388827,-0.07092000297,0.006637694637,56.81735499,0.06524447224,75.23001381,75.23001381,0,115000,668000,361992.3077,26
Windsor Terrace,Three_Family,BROOKLYN,72,0.1557630337,0.01480104502,0.05384615385,0.1129787746,-0.02067103582,0.08808290155,0.1052173076,0.0791145901,71.41553263,0.07906248469,77.58347944,77.58347944,0,1700000,2295000,2071666.667,6
Bronxdale,Condos-Elevator,BRONX,49,0.185186431,-0.005552873008,0.007042253521,0.07841269985,0.01740845262,0.1073825503,0.1519369753,0.08676031925,72.95552288,0.05690881673,73.81029597,73.81029597,0,112558,260000,183710.8,10
College Point,Coops-Walkup,QUEENS,109,0.1443611906,0.00832101604,-0.03921568627,0.1109644182,0.005724665602,0.03703703704,0.09409984893,0.05266230937,-1,-1,-1,-1,0,-1,-1,-1,null
Gravesend,Three_Family,BROOKLYN,61,0.1169043362,0.01230195155,0.004357298475,0.08252556168,-0.09159095711,0.0449197861,0.07889706782,0.05000569046,65.55246572,0.07584373641,77.03526649,77.03526649,0,200000,1850000,1190666.706,34
Hollis Hills,Three_Family,QUEENS,111,0.09248649801,-0.09922647185,-0.003246753247,0.1614997174,0.03992337165,-0.01960784314,0.01276762304,0.07057517735,-1,-1,-1,-1,0,-1,-1,-1,null
Pleasant Plains,Coops-Elevator,STATEN ISLAND,123,0.05836277158,-0.08360121338,0.1304347826,0.04042964028,-0.05428951547,0.2608695652,0.03893501578,0.08395230688,-1,-1,-1,-1,0,-1,-1,-1,null
Borough Park,Two_Family,BROOKLYN,66,0.1407642501,-0.09430724152,-0.0234521576,0.1461504535,-0.03806974689,0.009124087591,0.07302536877,0.08577304561,72.75666784,0.07946965003,77.6528273,77.6528273,0,175455,4300000,1226727.848,151
City Island,Coops-Elevator,BRONX,45,-0.08913351797,-0.04420403653,0.09803921569,0.3163716396,-0.01116504854,0.04255319149,-0.2937932665,-0.002339068209,-1,-1,-1,-1,0,-1,-1,-1,null
Gramercy,Coops-Walkup,MANHATTAN,13,0.2595132655,-0.06703331144,0.0173122345,-0.9129678329,-0.08380938502,0.03694277974,0.4915929204,0.1412190215,83.92450555,-0.3764570144,0,0,0,127000,3200000,1190526.923,13
Jamaica,Condos-Elevator,QUEENS,103,0.06081708314,-0.2441680086,0.03265807244,0.1028095479,-0.1401270648,0.008090001264,0.00992236618,0.1087826081,77.39121625,0.09032491631,79.50168192,79.50168192,0,310000,615000,421333.3333,6
Laurelton,Three_Family,QUEENS,105,-0.04382837505,-0.05300122629,0.01933701657,0.06425285001,-0.0514101331,0.01675977654,-0.07847595184,0.001011853257,55.68420723,0.04852676657,72.38267626,72.38267626,0,200000,612000,406000,2
Navy Yard,Coops-Walkup,BROOKLYN,84,0.07526561483,0.02342607596,0.02,0.4301188782,0.02594367885,0.04,-0.1780947899,0.03184170389,-1,-1,-1,-1,0,-1,-1,-1,null
Sunnyside,Condos-Walkup,STATEN ISLAND,120,0.05042680174,-0.007894660392,0.03703703704,-0.3176549011,0.04688049766,0.03773584906,0.1805741245,0.03431971816,-1,-1,-1,-1,0,-1,-1,-1,null
Sunnyside,Condos-Walkup,QUEENS,120,0.1566108839,-0.007894660392,0.03703703704,0.0772097922,0.04688049766,0.03773584906,0.1227445275,0.08210255514,-1,-1,-1,-1,0,-1,-1,-1,null
Tottenville,Condos-Walkup,STATEN ISLAND,123,0.1834368366,-0.08360121338,0.02960526316,0.05152110224,-0.05428951547,0.05921052632,0.1618455151,0.1150282563,-1,-1,-1,-1,0,-1,-1,-1,null
Tribeca,Condos-Elevator,MANHATTAN,1,0.3770833333,-0.001459987225,0.03614457831,0.13125,0.07452762329,0.008298755187,0.3333333333,0.1791616407,91.5668458,0.03877890181,70.72243281,70.72243281,0,451000,4.40E+07,3299689.045,353
Upper East Side,Coops-Walkup,MANHATTAN,19,-0.1017657683,0.07065973678,-0.004753820034,0.06241361407,0.07799930652,0.007631017843,-0.1372558935,-0.06818097175,41.74750168,0.006594088838,65.24075797,65.24075797,0,133986,6600000,654030.1466,116
Brownsville,Two_Family,BROOKLYN,73,0.1686561308,-0.1185349213,0.05032091199,0.1290669099,-0.05114247459,0.01063734325,0.1113056115,0.1240359632,80.46352207,0.07608218766,77.07587919,77.07587919,0,140000,909000,538419.0652,46
Coney Island,Coops-Walkup,BROOKLYN,60,0.2224319865,-0.112848582,0.006024096386,-0.2008475419,-0.1261309855,0.04347826087,0.2933922058,0.1354549926,-1,-1,-1,-1,0,-1,-1,-1,null
Cypress Hills,Coops-Elevator,BROOKLYN,75,0.1254928759,-0.08579150635,0.009723422645,0.07052449214,-0.08745498743,0.02499461323,0.09352866052,0.08464010174,72.52847214,0.064221171,75.0557265,75.0557265,0,210000,210000,210000,1
Fordham,Condos-Elevator,BRONX,52,0.1949466391,-0.006578378845,7.56E-04,0.2436768358,-0.05481868598,0.008446717195,0.08325144564,0.08988849604,-1,-1,-1,-1,0,-1,-1,-1,null
Grant City,Condos-Elevator,STATEN ISLAND,122,0.1095303657,-0.04834150702,0.006802721088,-0.03011353456,0.008673106486,0.02702702703,0.1227390793,0.06549179696,68.67165194,-0.00939626574,62.5173019,62.5173019,0,125000,345000,243584.55,40
Willowbrook,Condos-Elevator,STATEN ISLAND,121,0.1507355191,-0.09269450241,0.09,0.07664933475,-0.04809539468,0.1041666667,0.1168906469,0.1181393343,-1,-1,-1,-1,0,-1,-1,-1,null
Baychester,Condos-Elevator,BRONX,47,0.1309562722,0.02221669155,0,0.0656662679,0.07898425531,0.01960784314,0.1014541975,0.05226531503,-1,-1,-1,-1,0,-1,-1,-1,null
Morris Park,Coops-Walkup,BRONX,49,0.09956373251,-0.005552873008,-0.05434782609,0.1236843684,0.01740845262,-0.02083333333,0.04020810535,0.03288258501,-1,-1,-1,-1,0,-1,-1,-1,null
Mott Haven,Two_Family,BRONX,40,0.140741481,-0.1402715324,0.05064986865,0.06893115659,-0.03755912156,0.09366857946,0.1100695121,0.1180775933,79.26339696,0.0657039018,75.30826325,75.30826325,0,410036,800000,593570.8235,17
Woodside,Condos-Elevator,QUEENS,108,0.05871613166,0.01272315638,5.21E-04,0.1707283231,-0.05233356211,0.04124114924,-0.02913512545,0.02273558739,60.0597662,0.1028381013,81.63291107,81.63291107,0,388000,870000,606343.4211,19
Bedford-Stuyvesant,Coops-Walkup,BROOKLYN,79,0,-0.02290855815,0.01765543789,0.1044849227,-0.01058801286,-0.00223915656,0,0.01128642692,57.75369504,0.04963482993,72.57140015,72.57140015,0,465000,465000,465000,1
Carroll Gardens,Two_Family,BROOKLYN,76,0.01923863714,-0.01335579353,0.03398647238,-0.408611031,0.04450292171,0.01560578106,0.1856207995,0.02116074286,59.74256359,-0.1933243952,31.19090582,31.19090582,0,400000,5000000,2904615.385,13
Melrose,Coops-Walkup,BRONX,40,0.0737093152,-0.1402715324,0.02058752945,-0.128059528,-0.03755912156,0.06669770144,0.1294504006,0.08039753393,-1,-1,-1,-1,0,-1,-1,-1,null
Woodlawn,Condos-Elevator,BRONX,47,0.1242575569,0.02221669155,-0.015625,0.01161177519,0.07898425531,-0.03125,0.1191434025,0.04534464315,-1,-1,-1,-1,0,-1,-1,-1,null
Ridgewood,Condos-Elevator,QUEENS,104,0.1299661109,0.005564017561,0.009900645179,0.1723690049,-0.02719634703,0.05076608644,0.04791077474,0.05929070594,67.42263833,0.09841647794,80.87982601,80.87982601,0,385320,565000,490683.2143,14
Sea Gate,Three_Family,BROOKLYN,60,0.2959815257,-0.112848582,-0.0652173913,0.2243267694,-0.1261309855,0.04,0.2070405047,0.1507419133,85.84259082,0.1487863419,89.45875471,89.45875471,0,670844,950000,770281.3333,3
Soundview,Two_Family,BRONX,43,0.08308250117,-0.08168790457,0.007125890736,0.07300686865,-0.02424646445,0.03755868545,0.04834378087,0.06367496958,68.30570954,0.04951670159,72.55128069,72.55128069,0,162000,790000,484936.2692,130
Boerum Hill,Condos-Walkup,BROOKLYN,84,0.08195385059,0.02342607596,0.01251706873,0.08334674721,0.02594367885,0.03665158371,0.04203209624,0.03298067716,62.12331541,0.03888582852,70.74064443,70.74064443,0,925000,2030000,1347388.889,9
Bronx Park,Three_Family,BRONX,52,0,-0.006578378845,-0.03518566889,0,-0.05481868598,0.04992209283,0,-0.006822903568,-1,-1,-1,-1,0,-1,-1,-1,null
Kew Gardens,One_Family,QUEENS,102,0.1582567277,-0.1037101775,0.03846153846,0.03664107792,-0.01849491009,-0.0202020202,0.1425477401,0.1119439653,78.02797165,0.01698645304,67.01077172,67.01077172,0,348700,1500000,880431.1613,31
New Brighton,One_Family,STATEN ISLAND,120,0.1893354752,-0.007894660392,-0.02127659574,-0.05745991185,0.04688049766,-0.04255319149,0.2119753876,0.08225021302,72.04710467,-0.0505594075,55.50644996,55.50644996,0,180000,1150000,409625.5741,54
Ozone Park,Two_Family,QUEENS,106,0.1379228864,-0.05380434783,0.01569506726,0.01881273008,-0.01159383361,0.02696629213,0.1297368738,0.08213037005,72.02296609,0.01868545165,67.30014292,67.30014292,0,110000,995000,609339.6416,173
Pelham Gardens,Coops-Walkup,BRONX,49,0.09887051507,-0.005552873008,-0.02574975418,0.008069340436,0.01740845262,0.06615687638,0.09522002626,0.03972015514,-1,-1,-1,-1,0,-1,-1,-1,null
Port Richmond,Three_Family,STATEN ISLAND,121,0.01677320289,-0.09269450241,0.01640795207,0.1583307014,-0.04809539468,0.02068776545,-0.06775608176,0.03945828004,-1,-1,-1,-1,0,-1,-1,-1,null
Tremont,Condos-Walkup,BRONX,48,0.2130389634,-0.06928387142,-0.005102040816,0.02377241676,-0.04227152865,-0.006481481481,0.2035724597,0.1153771847,78.71948508,0.02175867576,67.82357039,67.82357039,0,199000,199000,199000,1
Canarsie,One_Family,BROOKLYN,69,0.107546406,-0.05226468164,0.0187664042,0.09031997136,-0.006960020348,0.04522875817,0.06533704014,0.06876688825,69.33131546,0.05403918276,73.32154371,73.32154371,0,125000,740000,441630.5327,107
Cobble Hill,Condos-Walkup,BROOKLYN,76,0.07689580057,-0.01335579353,0.05741469816,-0.2274137189,0.04450292171,0.1041666667,0.1711425753,0.05296352286,66.14822748,-0.08964538336,48.84937818,48.84937818,0,425000,2325000,899069.52,25
East Harlem,Two_Family,MANHATTAN,23,-0.5066003121,-0.06519871475,-0.0335728099,-0.8074417663,0.008816727693,-0.01916357576,-0.07329051678,-0.2168037285,11.81214931,-0.3707847071,0.9660998821,0.9660998821,0,1319700,1319700,1319700,1
Oakwood,Two_Family,STATEN ISLAND,122,0.06572713128,-0.04834150702,-0.03191489362,0.1538944285,0.008673106486,0.02040816327,-0.01215540774,0.03610093778,62.75179319,0.0717526017,76.33846982,76.33846982,0,107500,990000,607233.3333,6
Sheepshead Bay,Condos-Walkup,BROOKLYN,61,0.1349071908,0.01230195155,-0.002032520325,0.04743184332,-0.09159095711,0.04365079365,0.1138923308,0.05650952032,66.86245648,0.05973431504,74.29153111,74.29153111,0,121680,630000,276032.6667,30
South Slope,Coops-Elevator,BROOKLYN,72,-0.162981112,0.01480104502,-0.00900032144,0.4547459402,-0.02067103582,-6.37E-04,-0.5052296477,-0.08003189426,-1,-1,-1,-1,0,-1,-1,-1,null
Sunset Park,Condos-Walkup,BROOKLYN,72,0.1431848243,0.01480104502,-0.0203998368,0.01944770195,-0.02067103582,0.01460665238,0.1347714711,0.05489289824,66.53683911,0.01860443972,67.28634507,67.28634507,0,435000,1150000,847375,8
Bull's Head,Condos-Walkup,STATEN ISLAND,121,0.2270616224,-0.09269450241,-0.02105263158,0.2201235139,-0.04809539468,0,0.1314696457,0.1247229229,-1,-1,-1,-1,0,-1,-1,-1,null
Dongan Hills,Coops-Elevator,STATEN ISLAND,122,0.1855698197,-0.04834150702,0.025,0.2561500639,0.008673106486,0.01020408163,0.06594006351,0.104258871,76.48005252,0.1152166172,83.74120354,83.74120354,0,160000,230000,205000,3
Harlem,Coops-Elevator,MANHATTAN,28,0.2007510966,-0.0374289652,-0.004226361393,-0.02248894449,0.09942238517,0.05139622676,0.2096382969,0.1005100927,75.72497974,-0.02709768388,59.50241974,59.50241974,0,110000,2100000,466303.4524,84
Kips Bay,One_Family,MANHATTAN,13,0,-0.06703331144,0.01282051282,0,-0.08380938502,0.03821656051,0.375,0.02331512164,-1,-1,-1,-1,0,-1,-1,-1,null
Midwood,Three_Family,BROOKLYN,70,0.1169455962,-0.04920125806,0.01293103448,-0.1575087788,-0.05054393305,0.02586206897,0.1814129217,0.07061865433,69.70429516,-0.04925025329,55.72942338,55.72942338,0,400500,1500000,1090138.889,9
Rosebank,Coops-Elevator,STATEN ISLAND,120,0.2030032535,-0.007894660392,-0.02884615385,0.06903726673,0.04688049766,0.05454545455,0.174508412,0.08650832374,-1,-1,-1,-1,0,-1,-1,-1,null
Downtown Brooklyn,Three_Family,BROOKLYN,84,0.0183957528,0.02342607596,0.02335833128,0.03980683716,0.02594367885,0.04937764021,-0.00153828287,0.007089848792,56.90842714,0.02247438312,67.94546872,67.94546872,0,2025000,2025000,2025000,1
Great Kills,One_Family,STATEN ISLAND,122,0.09665938123,-0.04834150702,0,0.07048322066,0.008673106486,0.02739726027,0.06366129754,0.05799917366,67.16250002,0.03596483242,70.24314423,70.24314423,0,105553,1200000,508936.8582,388
Kensington,One_Family,BROOKLYN,66,0.2112510426,-0.09430724152,0.02870660629,-0.00662025875,-0.03806974689,0.07849554981,0.21385329,0.1305317932,81.77190151,0.02806569508,68.89777359,68.89777359,0,975000,1307000,1110000,5
Maspeth,Two_Family,QUEENS,104,0.1732154567,0.005564017561,0.0103626943,0.1270173324,-0.02719634703,0.06091370558,0.1171466158,0.07886842381,71.36595022,0.08054513009,77.83600165,77.83600165,0,145000,1390000,771090.4444,108
Midland Beach,Condos-Walkup,STATEN ISLAND,122,-0.06040889209,-0.04834150702,-0.02127659574,-0.1054282887,0.008673106486,0,-0.007309437016,-0.01800069827,-1,-1,-1,-1,0,-1,-1,-1,null
Dyker Heights,Coops-Elevator,BROOKLYN,68,0.1071431771,0.005630113062,-0.0125,0.02429328289,0.04791013466,0.03039513678,0.09616461274,0.04340039578,-1,-1,-1,-1,0,-1,-1,-1,null
Gravesend,Two_Family,BROOKLYN,61,0.1169043362,0.01230195155,0.004357298475,0.08252556168,-0.09159095711,0.0449197861,0.07889706782,0.05000569046,65.55246572,0.07584373641,77.03526649,77.03526649,0,125000,2100000,964164.6723,119
Greenpoint,Three_Family,BROOKLYN,94,0.08748682504,-0.01479122645,-0.01269376215,-0.007355785926,0.0181342633,0.04537316773,0.09083065259,0.04063299867,63.66463348,0.002592909277,64.55928236,64.55928236,0,357000,2690000,1797500,21
Hollis Hills,Two_Family,QUEENS,111,0.09248649801,-0.09922647185,-0.003246753247,0.1614997174,0.03992337165,-0.01960784314,0.01276762304,0.07057517735,-1,-1,-1,-1,0,-1,-1,-1,null
Manhattan Beach,Condos-Walkup,BROOKLYN,61,-0.01509715457,0.01230195155,-0.08979328165,-0.1898831468,-0.09159095711,0.005910165485,0.07292116839,-0.03293262543,-1,-1,-1,-1,0,-1,-1,-1,null
Mount Hope,Two_Family,BRONX,46,0.1367547557,-0.09706208223,0.01089440183,-0.02553506255,-0.02294489409,0.02146588312,0.1476373229,0.09338186521,74.28922383,7.59E-04,64.24696075,64.24696075,0,250000,2350000,631112.0909,11
Queens Village,One_Family,QUEENS,105,0.1293399542,-0.05300122629,-0.017282011,0.1060276389,-0.0514101331,0.03191489362,0.0805989953,0.06978284452,69.53594771,0.07111420085,76.22973824,76.22973824,0,110000,1550000,466567.3116,292
Van Nest,Three_Family,BRONX,49,0.09956373251,-0.005552873008,0.02898550725,0.1236843684,0.01740845262,0.05797101449,0.04020810535,0.05371591834,66.29977374,0.06492818363,75.17614395,75.17614395,0,140000,925000,581498.5152,33
Corona,Coops-Walkup,QUEENS,110,0.1267818195,-0.1103019787,-0.001393068093,0.1240372002,-0.05773634548,0.03273125342,0.06904531312,0.08979414539,-1,-1,-1,-1,0,-1,-1,-1,null
Emerson Hill,Condos-Elevator,STATEN ISLAND,122,-0.6602086353,-0.04834150702,0.02857142857,-0.3852529943,0.008673106486,0.1111111111,-0.3920608331,-0.2754485766,-1,-1,-1,-1,0,-1,-1,-1,null
Glendale,Coops-Walkup,QUEENS,104,0.1272623475,0.005564017561,0.05890337686,0.06079665262,-0.02719634703,0.09430434072,0.09990083953,0.07032469533,-1,-1,-1,-1,0,-1,-1,-1,null
Inwood,Three_Family,MANHATTAN,34,0.2168511916,0.001891517943,0.05444219932,0.1816926133,0.008248143294,0.0629101776,0.1385958017,0.1106261307,-1,-1,-1,-1,0,-1,-1,-1,null
Laurelton,Two_Family,QUEENS,105,-0.04382837505,-0.05300122629,0.01933701657,0.06425285001,-0.0514101331,0.01675977654,-0.07847595184,0.001011853257,55.68420723,0.04852676657,72.38267626,72.38267626,0,144000,901151,558270.1458,48
Long Island City,One_Family,QUEENS,108,0.2179489279,0.01272315638,0.004374540093,0.1677692819,-0.05233356211,0.07193034262,0.1463399621,0.09535370565,74.6863887,0.1091788311,82.71285579,82.71285579,0,360000,1500000,948000,5
Parkchester,Coops-Elevator,BRONX,43,0.1349344427,-0.08168790457,-0.02517247454,0.1115272615,-0.02424646445,0.04981271911,0.08384639114,0.07893375195,71.37910851,0.0699143868,76.02538749,76.02538749,0,110000,300000,153966.6667,15
Prospect-Lefferts Gardens,Three_Family,BROOKLYN,71,0,-0.08841526654,0.01760816666,0.1115224121,-0.02128274268,0.06645549457,0,0.03092662163,61.7095909,0.07318378188,76.58222654,76.58222654,0,350000,1475000,1025000,3
St. Albans,One_Family,QUEENS,113,0.08283929829,-0.1162328571,-0.003880718954,0.06810238575,-0.01653521893,0.002032520325,0.05050796176,0.07117736163,69.81682906,0.03611476935,70.26868129,70.26868129,0,130000,850000,404820.4214,337
University Heights,One_Family,BRONX,52,0.07890483173,-0.006578378845,0.00956937799,0.1086009292,-0.05481868598,0.01597444089,0.02601710818,0.03987303243,63.51156232,0.06930963417,75.92238682,75.92238682,0,200000,890000,448833.3333,15
Wakefield,Coops-Walkup,BRONX,47,0.1152188286,0.02221669155,-0.003597122302,0.03023582488,0.07898425531,-0.007194244604,0.1016374624,0.04428418483,-1,-1,-1,-1,0,-1,-1,-1,null
Bloomfield,Coops-Elevator,STATEN ISLAND,121,0,-0.09269450241,-0.03618618619,0,-0.04809539468,0.06856982928,0,0.01876180418,-1,-1,-1,-1,0,-1,-1,-1,null
Chinatown,One_Family,MANHATTAN,5,0,-0.03911735206,-0.01754385965,0,0.0128784765,0.01897533207,0,0.007349240705,-1,-1,-1,-1,0,-1,-1,-1,null
Crown Heights,Condos-Elevator,BROOKLYN,77,0.1200367886,-0.06301534287,0.01448513324,0.07922599652,-0.03261375732,0.07360917403,0.08374102339,0.07654244106,70.89745458,0.06383811914,74.99048561,74.99048561,0,455000,2400000,874607.8,65
Flatbush,Coops-Walkup,BROOKLYN,70,0.1174837554,-0.04920125806,0.002389937107,0.0213326385,-0.05054393305,0.0460704607,0.1079690687,0.06822555164,69.22228033,0.03628048242,70.29690532,70.29690532,0,299000,510000,429666.6667,3
Williamsbridge,Coops-Walkup,BRONX,47,0.156634255,0.02221669155,0.008409180847,0.08543122941,0.07898425531,-0.0265771028,0.1190018786,0.06592270247,-1,-1,-1,-1,0,-1,-1,-1,null
Bath Beach,Coops-Walkup,BROOKLYN,62,0.07983518357,-0.06129716783,-0.006557377049,0.01892131911,-0.08088568486,0.01294498382,0.07104667239,0.05267563869,66.09024232,0.03601654501,70.25195185,70.25195185,0,210000,435000,292069.7895,19
Far Rockaway,One_Family,QUEENS,101,0.05801359521,-0.06548924691,0.01000517166,0.02692166038,0.009584589299,0.01701262999,0.04516066506,0.04825418483,65.19968032,0.01349252788,66.415691,66.415691,0,123500,2000000,561263.7442,86
