Neighborhood,BUILDING_CLASS_CATEGORY,BOROUGH,PCT,Variance_housing,Variance_crime,Variance_school,Variance_prediction_housing,Variance_prediction_crime,Variance_prediction_school,Variance_test_housing,score,rank,score_prediction,rank_predicted,rank_testing,MIN_SALE_PRICE_2017_2018,MAX_SALE_PRICE_2017_2018,price,NUMBER_OF_SALES
Gramercy,Condo_Elevator,MANHATTAN,13,0.2595132654867256,-0.06703331144409284,0.017312234498152917,-0.9129678328981723,-0.08380938501894483,0.03694277973893805,0.4915929203539823,0.1219710261225293,83.77182674121755,-0.2767792925720478,3.0558086060242,94.65183772472729,362500.0,1.575E7,2435254.632352941,68
South Slope,Coop_Walkup,BROOKLYN,72,-0.16298111198221296,0.014801045016077277,-0.009000321440051468,0.4547459402293738,-0.02067103581880388,-6.373486297005459E-4,-0.5052296476798683,-0.06521388756021831,35.754305217982456,0.16727015625037722,99.0,36.00470747186298,180000.0,1310000.0,757750.25,12
Upper East Side,Condo_Elevator,MANHATTAN,19,-0.1017657682522046,0.07065973677592419,-0.004753820033955786,0.06241361407291787,0.07799930651872393,0.007631017843115331,-0.13725589347082442,-0.06507036860713024,35.791121349599656,-0.007447203221189486,61.24943906259949,57.6541016416792,101400.0,4.5440429E7,2614432.9519906323,854
Coney Island,Condo_Elevator,BROOKLYN,60,0.22243198651381393,-0.11284858199304187,0.006024096385541863,-0.20084754192658302,-0.1261309855233854,0.04347826086956516,0.2933922057994833,0.1244966521734371,84.41971177037462,-0.008974680247558604,60.91940251248891,82.9908827108218,332000.0,775000.0,520594.5945945946,37
Dongan Hills,Coop_Walkup,STATEN ISLAND,122,0.18556981969460445,-0.04834150701809471,0.025,0.2561500638520773,0.008673106486473918,0.010204081632653206,0.065940063507493,0.09053603970034944,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
East Village,Coop_Elevator,MANHATTAN,9,-0.6389571428571429,-0.1020739932953673,0.007013292208269182,0.45176918301800223,2.381868484215874E-4,0.0140265844165382,-1.1172,-0.18105207962978578,6.038967739769022,0.16153058542106669,97.7598712629258,0.0,350000.0,2625000.0,969610.2380952381,21
Harlem,Coop_Walkup,MANHATTAN,28,0.2007510966299028,-0.03742896520474995,-0.004226361393476215,-0.022488944485817907,0.09942238516878799,0.051396226764195335,0.20963829686268848,0.0841778795539969,74.07695767788586,-0.03479102794650263,55.34135571772431,78.0632992429925,120000.0,2.775E7,1673967.391304348,46
Highbridge,Coop_Walkup,BRONX,44,0.1357072861932461,-0.06715625228920973,0.008632016212927768,0.12409136113938109,-0.041087253493992684,0.005178907721280712,0.07853432101927502,0.07651805513655197,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Morrisania,Condo_Walkup,BRONX,42,0.31470106100448736,-0.015245502374961339,0.014866421679320027,0.10524219427664565,0.056364151575259584,0.027557400013008635,0.2766369011116028,0.1199601777213851,83.25599480539417,0.021178457369974295,67.43448414219809,82.00509991660321,125000.0,260000.0,169073.14285714287,7
Springfield Gardens,Condo_Walkup,QUEENS,113,0.17989823398956778,-0.11623285712135131,-0.015470758055503788,0.18052697637486015,-0.01653521892847435,0.043093972227830395,0.09852824926587625,0.1055898352310133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Arden Heights,Coop_Elevator,STATEN ISLAND,123,0.14435114638926955,-0.08360121338343847,-0.06692913385826747,0.07416161013443295,-0.05428951547143899,0.007352941176470758,0.11140118702228287,0.06723110312505286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Flatiron District,Three_Family,MANHATTAN,13,0.0,-0.06703331144409284,0.003219262656553311,0.0,-0.08380938501894483,-0.003989715400301739,0.0,0.027618140241775467,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Howard Beach,Condo_Walkup,QUEENS,106,0.09541740726463155,-0.05380434782608689,0.010638297872340576,0.14823407275034511,-0.011593833609376956,0.04895104895104915,0.023005467997886282,0.057577406141140944,67.25328380641736,0.06875722114413385,77.7146590865481,67.08293004300175,140000.0,210000.0,169445.0,6
Morris Park,Condo_Elevator,BRONX,49,0.0995637325104423,-0.005552873008208563,-0.05434782608695653,0.12368436843684369,0.017408452619768054,-0.020833333333333447,0.04020810535015869,0.023481499060199095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
New Dorp,Two_Family,STATEN ISLAND,122,0.08221469577334416,-0.04834150701809471,0.039215686274509665,0.007560155431042113,0.008673106486473918,0.040000000000000036,0.07873223201355085,0.05791566789653575,67.34005624336538,0.00917681180627518,64.84133110021179,70.36156246225325,170000.0,950000.0,616127.75,36
Richmondtown,Condo_Walkup,STATEN ISLAND,121,0.1063636900694724,-0.09269450240992776,-0.019999999999999928,0.11710627170883177,-0.048095394679912015,0.0,0.05078412392232809,0.06930509248828647,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Unionport,Coop_Elevator,BRONX,49,0.1482682121382238,-0.005552873008208563,-0.06629834254143642,0.07369585501992587,0.017408452619768054,-0.020942408376963276,0.11568296202717604,0.037540437816302646,62.11330997589289,0.013594566114826012,65.79585962408495,72.53552435430974,115000.0,150000.0,140000.0,4
Westerleigh,One_Family,STATEN ISLAND,121,0.12362061626597792,-0.09269450240992776,-0.009999999999999964,0.0575236157808983,-0.048095394679912015,0.019607843137254832,0.0976679141596495,0.07784501665706338,72.45242301601354,0.04427338417959292,72.42452316584298,71.47562573977262,109000.0,999000.0,515509.7303370786,89
Bedford-Stuyvesant,Condo_Elevator,BROOKLYN,79,0.0,-0.02290855815192461,0.017655437888970164,0.10448492269088723,-0.010588012856872782,-0.0022391565599237,0.0,0.013577282733012386,55.96617294258098,0.040245138944578714,71.55415448768113,65.72942469363818,175000.0,1250000.0,773984.2588235295,85
Civic Center,Condo_Walkup,MANHATTAN,5,0.0,-0.03911735205616833,0.09645479052576272,0.0,0.012878476503630552,0.09108981821438172,0.0,0.03976063845390801,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Concourse,Condo_Walkup,BRONX,44,0.0737093151950724,-0.06715625228920973,0.02907933721057819,-0.12805952795014364,-0.041087253493992684,0.018586944351136423,0.12945040057485765,0.05993059553660378,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Eltingville,Condo_Walkup,STATEN ISLAND,122,0.10460351755835272,-0.04834150701809471,-0.021978021978022098,0.11016797593403749,0.008673106486473918,0.062499999999999965,0.05240627628353234,0.05045332845815582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Kew Gardens,Condo_Elevator,QUEENS,102,0.15825672766655172,-0.10371017749755511,0.03846153846153849,0.03664107791730906,-0.01849491009418701,-0.02020202020202031,0.14254774013449945,0.10648931029769977,79.80038690555158,0.015171836258227897,66.13665479660428,74.1160886306404,220000.0,815000.0,440466.84210526315,19
New Brighton,Condo_Elevator,STATEN ISLAND,120,0.18933547520086827,-0.00789466039161007,-0.021276595744680965,-0.05745991185362548,0.046880497656678614,-0.042553191489361736,0.21197538758480058,0.06410613154077768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
South Slope,Two_Family,BROOKLYN,72,-0.16298111198221296,0.014801045016077277,-0.009000321440051468,0.4547459402293738,-0.02067103581880388,-6.373486297005459E-4,-0.5052296476798683,-0.06521388756021831,35.754305217982456,0.16727015625037722,99.0,36.00470747186298,263692.0,3000000.0,1933524.6785714286,28
Stapleton,One_Family,STATEN ISLAND,120,0.073978584183052,-0.00789466039161007,-0.007010597761371814,-0.03940848545475924,0.046880497656678614,0.029446887833862394,0.09187254792611269,0.027297719180369273,59.48580141828041,-0.02518344701337158,57.417231695784714,71.13466074834825,135000.0,595882.0,326632.0263157895,38
Harlem,Two_Family,MANHATTAN,28,0.2007510966299028,-0.03742896520474995,-0.004226361393476215,-0.022488944485817907,0.09942238516878799,0.051396226764195335,0.20963829686268848,0.0841778795539969,74.07695767788586,-0.03479102794650263,55.34135571772431,78.0632992429925,850000.0,4300000.0,2374791.304347826,23
Highbridge,Two_Family,BRONX,44,0.1357072861932461,-0.06715625228920973,0.008632016212927768,0.12409136113938109,-0.041087253493992684,0.005178907721280712,0.07853432101927502,0.07651805513655197,72.11202483905548,0.06116160472670063,76.0735011541556,70.34991855266293,130000.0,1550000.0,458264.30303030304,33
Park Slope,One_Family,BROOKLYN,78,0.059909335302334714,-0.04648326715825288,-0.03384545177973831,0.024261352880236335,1.6259281339762319E-4,0.003085059497576155,0.04836536343697926,0.031100211274183727,60.461233905676934,0.009197701257117705,64.84584460985597,68.57495594481198,1500000.0,1.26E7,4569444.444444444,18
Parkchester,Coop_Walkup,BRONX,43,0.13493444270135616,-0.08168790457191696,-0.02517247454423893,0.11152726151837682,-0.02424646445407365,0.04981271910531739,0.08384639113808225,0.07360909813818171,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Bloomfield,Coop_Walkup,STATEN ISLAND,121,0.0,-0.09269450240992776,-0.03618618618618618,0.0,-0.048095394679912015,0.0685698292751191,0.0,0.02803125441742456,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Bronxdale,Coop_Elevator,BRONX,49,0.18518643103192498,-0.005552873008208563,0.007042253521126736,0.0784126998454944,0.017408452619768054,0.10738255033557044,0.15193697533017653,0.06879696344473885,70.13137544162126,0.04732670148190843,73.08424261919839,74.66849556558948,105000.0,270000.0,163534.52380952382,42
Bushwick,One_Family,BROOKLYN,83,0.10092490204748829,-0.035633335523290316,0.011813222020834695,0.19781069554550643,-0.009321075190006533,0.029188745561918875,0.00224122323858348,0.0525303554311457,65.95859150815447,0.08025935990740957,80.19988546363365,65.86128498193223,585000.0,1220000.0,913130.7692307692,13
Glen Oaks,One_Family,QUEENS,105,-0.13758632260569323,-0.053001226290391966,-0.022727272727272645,0.08395773989487096,-0.0514101331016721,0.043478260869565064,-0.18743343640372154,-0.03263654057765401,44.111193757389124,0.060818827421264945,75.99943847603394,54.70195249244929,270000.0,1132000.0,619703.7037037037,27
Pelham Gardens,Condo_Elevator,BRONX,49,0.09887051506975328,-0.005552873008208563,-0.025749754178957817,0.008069340436215967,0.017408452619768054,0.06615687637585445,0.09522002625574681,0.03038839093295761,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
South Ozone Park,One_Family,QUEENS,106,0.05159009683678396,-0.05380434782608689,-0.002406718132524614,0.061182248301949994,-0.011593833609376956,0.024306302430630325,0.021661626181643683,0.03897659349017799,62.48171913144002,0.03212789595709086,69.80029055012137,67.00386635748359,136000.0,1175000.0,477380.7456896552,232
Jamaica,Coop_Elevator,QUEENS,103,0.06081708314267923,-0.2441680086279495,0.03265807243707796,0.10280954790610856,-0.1401270648030497,0.008090001264062346,0.009922366180197432,0.12711770066038702,85.09207499484295,0.09405666800437346,83.1810209481777,66.313197895056,105000.0,300000.0,153937.4,45
Kensington,Condo_Elevator,BROOKLYN,66,0.21125104263497718,-0.09430724152365001,0.02870660629281354,-0.006620258750140555,-0.03806974689465205,0.07849554981337914,0.21385328995301858,0.11883741310490539,82.96797814274413,0.03253469564865641,69.88818631841943,78.3112844478932,720000.0,1126675.0,881145.7142857143,7
Tribeca,Coop_Elevator,MANHATTAN,1,0.3770833333333333,-0.0014599872251117802,0.03614457831325278,0.13125,0.07452762329163672,0.008298755186721999,0.3333333333333333,0.14159930613502456,88.8069619955548,0.018201139480025812,66.7911856126504,85.34078186443368,405679.0,7000000.0,2820301.6363636362,22
Woodhaven,Three_Family,QUEENS,102,0.15166612866709187,-0.10371017749755511,-0.02083333333333326,0.10561940710937541,-0.01849491009418701,0.016194331983805686,0.10436807205838151,0.08935888269917089,75.40601206128017,0.04841333952190762,73.31902865116427,71.8698233087309,350000.0,1100000.0,725187.5,16
Co-op City,Coop_Walkup,BRONX,45,0.0,-0.04420403652649316,-0.017921146953404955,0.0,-0.011165048543689354,-0.007067137809187444,-0.30303030303030304,0.013201327872246024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Flushing Meadows Corona Park,Three_Family,QUEENS,110,0.0,-0.11030197872303142,0.0,0.0,-0.057736345476101535,0.08000000000000007,0.0,0.04412079148921257,63.80133209211419,0.04309453819044064,72.16981408894358,65.72942469363818,700000.0,700000.0,700000.0,1
Fordham,Coop_Elevator,BRONX,52,0.1949466391252193,-0.006578378845489072,7.55979107486385E-4,0.2436768358204707,-0.054818685983307296,0.008446717194776673,0.08325144564057103,0.07105167000889398,70.70976297746932,0.10932604622918184,86.48022141054304,70.6274461999651,128000.0,300000.0,198100.0,5
Grant City,Coop_Elevator,STATEN ISLAND,122,0.10953036573675176,-0.04834150701809471,0.006802721088435169,-0.030113534556687048,0.008673106486473918,0.02702702702702693,0.12273907926267887,0.059372911087209795,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Little Neck,Condo_Walkup,QUEENS,111,0.08998169487399624,-0.09922647185217003,0.039999999999999855,0.06972320827746306,0.039923371647509684,0.040816326530612276,0.05711107440304117,0.08118418194676666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Norwood,One_Family,BRONX,52,0.11961774100108725,-0.006578378845489072,0.044717266662403755,-0.12415326139418051,-0.054818685983307296,0.030107243319268624,0.17107463477369153,0.05567687755417711,66.765751608792,-0.013999356264823104,59.83373856499026,75.79444198986896,210000.0,540000.0,387791.05,20
Parkchester,Two_Family,BRONX,43,0.13493444270135616,-0.08168790457191696,-0.02517247454423893,0.11152726151837682,-0.02424646445407365,0.04981271910531739,0.08384639113808225,0.07360909813818171,71.36580601975388,0.06118630708939069,76.07883850615572,70.66244926591165,200000.0,1272812.0,511815.652173913,23
Tompkinsville,Condo_Walkup,STATEN ISLAND,120,0.04507657797821447,-0.00789466039161007,0.02499999999999991,-0.06596693805564889,0.046880497656678614,0.012738853503184667,0.07556756651633917,0.025184666449019066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Tottenville,One_Family,STATEN ISLAND,123,0.18343683658073323,-0.08360121338343847,0.029605263157894808,0.051521102235101965,-0.05428951547143899,0.05921052631578944,0.16184551512880418,0.10504469394610572,79.42980737865096,0.05455082354980864,74.64513308347918,75.25145530468527,111300.0,1.19E7,710891.41,100
Willowbrook,Coop_Elevator,STATEN ISLAND,121,0.15073551913244457,-0.09269450240992776,0.09000000000000004,0.07664933474747998,-0.048095394679912015,0.10416666666666667,0.1168906469210553,0.1123352326603267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Arrochar,Condo_Walkup,STATEN ISLAND,122,0.031990055691835426,-0.04834150701809471,0.057692307692307654,0.1848611488506059,0.008673106486473918,-0.041666666666666706,-0.06659602784128066,0.044956199222457194,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Baychester,Coop_Elevator,BRONX,47,0.13095627221967462,0.022216691554670487,0.0,0.06566626790090477,0.07898425530527753,0.019607843137254832,0.1014541975264436,0.036948018655017914,61.961339930507826,-0.0037085475724806354,62.05723714469853,71.69838820614075,129500.0,136000.0,133250.0,4
Bloomfield,Two_Family,STATEN ISLAND,121,0.0,-0.09269450240992776,-0.03618618618618618,0.0,-0.048095394679912015,0.0685698292751191,0.0,0.02803125441742456,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Huguenot,Three_Family,STATEN ISLAND,123,0.0913703511840317,-0.08360121338343847,-0.006993006993006968,0.12280762126046464,-0.05428951547143899,0.0408163265306121,0.03192697870840578,0.06367185651953475,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
University Heights,Condo_Elevator,BRONX,52,0.07890483173465705,-0.006578378845489072,0.009569377990430419,0.10860092922841912,-0.054818685983307296,0.015974440894568634,0.026017108182685465,0.0326403871429332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Woodside,Coop_Elevator,QUEENS,108,0.058716131662877896,0.012723156380444736,5.211002162564175E-4,0.1707283231115413,-0.05233356211393273,0.041241149237472755,-0.029135125448637996,0.015591658583893471,56.48290975578112,0.09099862524398072,82.52028048183514,64.01528663947066,125900.0,720000.0,342107.77536231885,138
Chinatown,Condo_Elevator,MANHATTAN,5,0.0,-0.03911735205616833,-0.01754385964912278,0.0,0.012878476503630552,0.01897533206831113,0.0,0.011260975910186637,55.37198342948827,-4.0755758437443883E-4,62.770470357910135,65.72942469363818,275808.0,4200000.0,1231837.4918032787,61
Flatiron District,Coop_Walkup,MANHATTAN,13,0.0,-0.06703331144409284,0.003219262656553311,0.0,-0.08380938501894483,-0.003989715400301739,0.0,0.027618140241775467,59.567997279634106,0.0325263251575025,69.88637773604765,65.72942469363818,1250000.0,1250000.0,1250000.0,1
Woodlawn,Coop_Elevator,BRONX,47,0.12425755693164421,0.022216691554670487,-0.015625000000000038,0.011611775188715763,0.07898425530527753,-0.03124999999999989,0.1191434025400431,0.030697218304207272,60.357856324498826,-0.035342080806060466,55.222291678424575,72.73911615890812,110000.0,236000.0,157563.16,25
Arden Heights,Condo_Walkup,STATEN ISLAND,123,0.14435114638926955,-0.08360121338343847,-0.06692913385826747,0.07416161013443295,-0.05428951547143899,0.007352941176470758,0.11140118702228287,0.06723110312505286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Bay Ridge,One_Family,BROOKLYN,68,0.15404173685038366,0.005630113061862303,-0.011047242680079243,0.12644020380050158,0.047910134662666755,0.005139110402268156,0.09695087942681516,0.04890075200286955,65.02750920398199,0.026374795065675888,68.55723842045752,71.43343966702419,210000.0,3527000.0,1175226.7542372881,118
Brownsville,Three_Family,BROOKLYN,73,0.16865613076126582,-0.11853492129989839,0.05032091198937405,0.12906690993695477,-0.0511424745933844,0.01063734325300661,0.11130561145752127,0.1190238422837459,83.0158017997441,0.06828974412853958,77.61365298379219,72.27798699785988,575000.0,770000.0,676071.4285714285,7
Co-op City,Two_Family,BRONX,45,0.0,-0.04420403652649316,-0.017921146953404955,0.0,-0.011165048543689354,-0.007067137809187444,-0.30303030303030304,0.013201327872246024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Corona,Condo_Elevator,QUEENS,110,0.12678181954920437,-0.11030197872303142,-0.0013930680931684338,0.1240372001825642,-0.057736345476101535,0.03273125342090881,0.06904531312052122,0.08814616130814198,75.09491927955037,0.07469037160956529,78.99661388985707,69.79164158336604,245000.0,9800000.0,962613.8947368421,19
Far Rockaway,Condo_Elevator,QUEENS,101,0.05801359520779405,-0.06548924690517588,0.010005171659307081,0.026921660380806012,0.00958458929917102,0.017012629985258373,0.045160665061063685,0.04900174999962505,65.0534176673704,0.009841902909928289,64.98503497894094,68.38641049138774,130000.0,499500.0,256500.0,3
Glendale,Condo_Elevator,QUEENS,104,0.12726234751556117,0.005564017561150304,0.058903376864541855,0.060796652615591654,-0.027196347031963233,0.09430434071773103,0.09990083952610264,0.05704205882212175,67.11595408839862,0.05573345240767513,74.90065951142111,71.60699783046437,425000.0,425000.0,425000.0,1
Ridgewood,Coop_Elevator,QUEENS,104,0.12996611091968785,0.005564017561150304,0.009900645179270933,0.17236900492539264,-0.027196347031963233,0.05076608644363048,0.04791077474061371,0.045737693092248365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Unionport,Condo_Walkup,BRONX,49,0.1482682121382238,-0.005552873008208563,-0.06629834254143642,0.07369585501992587,0.017408452619768054,-0.020942408376963276,0.11568296202717604,0.037540437816302646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Wakefield,Condo_Elevator,BRONX,47,0.11521882860891274,0.022216691554670487,-0.00359712230215826,0.0302358248834148,0.07898425530527753,-0.00719424460431652,0.10163746242494295,0.030540632815711687,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
West Brighton,Coop_Walkup,STATEN ISLAND,120,0.18578119182788422,-0.00789466039161007,0.04697986577181209,-0.057849924472905934,0.046880497656678614,0.08108108108108115,0.20867037145027154,0.07992624773935651,72.98630983585743,-0.01872940235791824,58.8117342615017,78.0063522500597,127000.0,170000.0,150666.66666666666,3
Flatbush,Condo_Elevator,BROOKLYN,70,0.11748375543900422,-0.04920125805748451,0.0023899371069184246,0.02133263850470244,-0.050543933054393274,0.04607046070460712,0.10796906874324752,0.06139730190337488,68.2331807616306,0.03920161187455495,71.32868329028034,72.08168460520417,255000.0,1284013.0,650107.5882352941,68
Hollis,Condo_Elevator,QUEENS,103,0.010179705508009597,-0.2441680086279495,-0.004694835680751282,0.11567815879054275,-0.1401270648030497,0.009302325581395562,-0.05058517376911741,0.10005639145879533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Mott Haven,Three_Family,BRONX,40,0.14074148098382047,-0.14027153241667334,0.05064986864810682,0.06893115659417803,-0.03755912155624212,0.0936685794607038,0.11006951207321315,0.11803059847303321,82.76101040058492,0.0625666982956351,76.37709474415283,72.20526223828709,381000.0,705000.0,589782.4545454546,11
Rossville,Condo_Walkup,STATEN ISLAND,123,0.15403802708339814,-0.08360121338343847,0.08333333333333323,0.08226553377254091,-0.05428951547143899,0.08695652173913032,0.11774858530778076,0.10818712816589804,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Williamsbridge,Condo_Elevator,BRONX,47,0.15663425495006755,0.022216691554670487,0.008409180846853919,0.08543122941015176,0.07898425530527753,-0.026577102803738366,0.11900187864225442,0.048037607822368926,64.80609155098091,-0.00833704752949249,61.05717355511362,72.73078973178492,187000.0,187000.0,187000.0,1
Boerum Hill,One_Family,BROOKLYN,84,0.08195385058869606,0.02342607595937262,0.012517068730086803,0.08334674720638444,0.025943678849610654,0.0366515837104073,0.04203209623524034,0.02244268450481627,58.240365942510515,0.027956785909992114,68.89905357810068,68.20234404935782,2100000.0,4950000.0,3712493.727272727,11
Douglaston,Coop_Walkup,QUEENS,111,0.1065284222783018,-0.09922647185217003,-0.02397260273972594,0.09540481913034515,0.039923371647509684,0.006666666666666643,0.06177272031767796,0.07098238585334214,70.69198989220847,0.019089004703283587,66.98302350624131,69.36376533832309,142900.0,459000.0,258457.72727272726,44
Rosedale,Three_Family,QUEENS,105,0.09028119128894961,-0.053001226290391966,0.020618556701030855,-0.012324107692885281,-0.0514101331016721,0.04123711340206171,0.09585259627581938,0.057953546642546865,67.34977307078525,0.02655989389867442,68.59723206960427,71.36882319757765,450000.0,750000.0,549750.0,4
Schuylerville,Two_Family,BRONX,45,0.10019471025575429,-0.04420403652649316,-0.006355932203389694,-0.003478776491818358,-0.011165048543689354,-0.012711864406779388,0.1017571033920855,0.05116078014926384,65.60726185619912,7.048154364447E-5,62.873758578882104,71.71620939150144,162240.0,900000.0,545249.1408450705,71
Tremont,One_Family,BRONX,48,0.2130389633790199,-0.06928387141761398,-0.0051020408163266195,0.023772416755398373,-0.042271528647151335,-0.006481481481481302,0.20357245967700233,0.1010016755456209,78.39267399410296,0.02360858695287964,67.959553632618,77.70642134422735,175500.0,900000.0,476687.5,8
Bronxdale,Condo_Walkup,BRONX,49,0.18518643103192498,-0.005552873008208563,0.007042253521126736,0.0784126998454944,0.017408452619768054,0.10738255033557044,0.15193697533017653,0.06879696344473885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Cobble Hill,One_Family,BROOKLYN,76,0.07689580056962886,-0.013355793526651316,0.057414698162729816,-0.22741371892681073,0.04450292171355598,0.10416666666666667,0.1711425752777247,0.04660952215071308,64.43975254893944,-0.07135430364313947,47.44125826071409,75.79843920634183,1490000.0,5581000.0,2534200.0,5
Mount Eden,Coop_Walkup,BRONX,44,0.13675475573645357,-0.06715625228920973,0.012269248546874228,-0.025535062550283264,-0.041087253493992684,0.01806914948189175,0.14763732287441797,0.0777939775601612,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Murray Hill,Coop_Walkup,MANHATTAN,109,0.4448483967188665,0.008321016039853312,-0.004103967168262749,-0.5553491482092847,0.00572466560246606,0.06332453825857524,0.5654984340044743,0.15134254064359626,91.30634062344038,-0.18083093354959226,23.787030649877533,99.0,390000.0,560000.0,465000.0,3
Pleasant Plains,Condo_Elevator,STATEN ISLAND,123,0.058362771581203454,-0.08360121338343847,0.1304347826086956,0.040429640275491015,-0.05428951547143899,0.26086956521739124,0.038935015784604,0.0864761510589705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Sheepshead Bay,One_Family,BROOKLYN,61,0.1349071908221123,0.012301951550465047,-0.002032520325203209,0.04743184332263882,-0.0915909571096556,0.0436507936507936,0.11389233075479878,0.04178860608625248,63.20306933375636,0.06415022641948423,76.71924205633896,72.43017422597839,135000.0,1320000.0,641150.3506493507,77
Soundview,Three_Family,BRONX,43,0.08308250116763968,-0.08168790457191696,0.007125890736341976,0.07300686864681147,-0.02424646445407365,0.037558685446009425,0.048343780874324914,0.06353550992152616,68.78168356301954,0.04464066116951583,72.50387940400343,68.57368615477736,150000.0,944809.0,521921.9016393443,61
Sunset Park,One_Family,BROOKLYN,72,0.14318482432965485,0.014801045016077277,-0.020399836801305537,0.019447701952660844,-0.02067103581880388,0.014606652377550123,0.13477147105371146,0.0390943113086219,62.51191663918566,0.018726773105340377,66.90475740805299,73.65857905944176,495000.0,2800000.0,1384499.8333333333,18
West Brighton,Two_Family,STATEN ISLAND,120,0.18578119182788422,-0.00789466039161007,0.04697986577181209,-0.057849924472905934,0.046880497656678614,0.08108108108108115,0.20867037145027154,0.07992624773935651,72.98630983585743,-0.01872940235791824,58.8117342615017,78.0063522500597,115000.0,1500000.0,519218.6349206349,63
Bay Terrace,Condo_Walkup,STATEN ISLAND,122,0.16707956786647646,-0.04834150701809471,-0.01960784313725501,0.08283759991866836,0.008673106486473918,0.0,0.13109037387944952,0.07291249077619089,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Bull's Head,One_Family,STATEN ISLAND,121,0.22706162243590566,-0.09269450240992776,-0.021052631578947295,0.2201235138705416,-0.048095394679912015,0.0,0.13146964568880196,0.11128621092180127,81.03090957124567,0.09628138772665437,83.66170825766207,73.46431922980128,150000.0,895000.0,449686.90265486727,113
Floral Park,Coop_Walkup,QUEENS,105,0.180297819201256,-0.053001226290391966,0.0,0.1410544359651192,-0.0514101331016721,0.039215686274509665,0.11809985546907247,0.08430472723659639,74.10949721971943,0.07973702739708798,80.08702692845364,72.6777200359081,184000.0,271000.0,217200.0,15
Flushing Meadows Corona Park,Coop_Walkup,QUEENS,110,0.0,-0.11030197872303142,0.0,0.0,-0.057736345476101535,0.08000000000000007,0.0,0.04412079148921257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Ozone Park,Three_Family,QUEENS,106,0.13792288642215808,-0.05380434782608689,0.015695067264573936,0.018812730084140614,-0.011593833609376956,0.02696629213483119,0.12973687377422513,0.07371851619433356,71.39387443489981,0.017963562006907796,66.73985308963482,73.3623732030644,250000.0,1200000.0,780486.8421052631,19
Tribeca,Condo_Walkup,MANHATTAN,1,0.3770833333333333,-0.0014599872251117802,0.03614457831325278,0.13125,0.07452762329163672,0.008298755186721999,0.3333333333333333,0.14159930613502456,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Bayside,Condo_Walkup,QUEENS,111,0.06636971239522584,-0.09922647185217003,-0.0023980815347721734,0.018981627122186918,0.039923371647509684,0.03294117647058812,0.05742389834729783,0.062320467695504006,68.46999543018988,-0.001090485048591423,62.62291263993795,69.10790643552312,380000.0,440000.0,410000.0,2
